outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
45.0,81.022934,83.61275,6.0,2.589815999999999,0.0
43.0,83.61275,88.87245,-2.0,5.259699999999995,0.0
48.0,88.87245,92.012115,5.0,3.1396649999999937,0.0
200.0,92.012115,76.489624,152.0,-15.522491000000002,1.0
52.0,76.489624,63.781036,-148.0,-12.70858800000002,0.0
158.0,63.781036,67.54642,106.0,3.7653839999999974,0.0
182.0,67.54642,82.21846,24.0,14.672039999999996,0.0
186.0,82.21846,125.53877,4.0,43.320310000000006,0.0
244.0,125.53877,151.12444,58.0,25.585669999999993,0.0
249.0,151.12444,170.30876,5.0,19.184320000000014,0.0
244.0,170.30876,187.84097,-5.0,17.532209999999992,0.0
239.0,187.84097,207.9115,-5.0,20.07052999999999,0.0
243.0,207.9115,224.67403,4.0,16.762529999999998,0.0
349.0,224.67403,229.49469,106.0,4.820660000000004,1.0
253.0,229.49469,256.94522,-96.0,27.450530000000015,0.0
245.0,256.94522,263.57898,-8.0,6.633759999999995,0.0
251.0,263.57898,266.76086,6.0,3.1818799999999783,0.0
250.0,266.76086,266.89258,-1.0,0.1317200000000298,0.0
409.0,266.89258,290.80566,159.0,23.91307999999998,1.0
253.0,290.80566,277.92145,-156.0,-12.884209999999996,0.0
187.0,277.92145,218.90082,-66.0,-59.02062999999998,0.0
184.0,218.90082,180.41083,-3.0,-38.489990000000034,0.0
179.0,180.41083,186.13547,-5.0,5.724639999999994,0.0
185.0,186.13547,191.66595,6.0,5.530480000000011,0.0
186.0,191.66595,196.19894,1.0,4.532989999999984,0.0
178.0,196.19894,197.54306,-8.0,1.3441200000000038,0.0
172.0,197.54306,195.66171,-6.0,-1.8813499999999976,0.0
186.0,195.66171,199.96631,14.0,4.3045999999999935,0.0
197.0,199.96631,203.32437,11.0,3.3580599999999947,0.0
470.0,203.32437,226.39719,-87.0,23.072820000000007,1.0
336.0,226.39719,292.22742,-134.0,65.83023,0.0
307.0,292.22742,314.86783,-29.0,22.64041000000003,0.0
314.0,314.86783,314.4719,7.0,-0.3959300000000212,0.0
300.0,314.4719,312.65805,-14.0,-1.8138500000000022,0.0
401.0,312.65805,312.35504,101.0,-0.30301000000002887,1.0
327.0,312.35504,314.89282,-74.0,2.537779999999998,0.0
343.0,314.89282,314.84186,16.0,-0.050959999999975025,0.0
338.0,314.84186,314.89508,-5.0,0.05322000000001026,0.0
320.0,314.89508,314.75134,-18.0,-0.14373999999997977,0.0
323.0,314.75134,314.8335,3.0,0.08215999999998758,0.0
308.0,314.8335,313.94513,-15.0,-0.888370000000009,0.0
312.0,313.94513,314.36014,4.0,0.4150099999999952,0.0
137.0,314.36014,208.64586,-175.0,-105.71428,0.0
137.0,208.64586,155.39383,0.0,-53.25202999999999,0.0
142.0,155.39383,142.32964,5.0,-13.064189999999996,0.0
266.0,142.32964,134.87422,124.0,-7.455420000000004,1.0
151.0,134.87422,135.31439,-115.0,0.44016999999999484,0.0
120.0,135.31439,139.28932,-31.0,3.9749300000000005,0.0
157.0,139.28932,132.63379,37.0,-6.655529999999999,0.0
145.0,132.63379,151.64767,-12.0,19.01388,0.0
153.0,151.64767,167.50827,8.0,15.860600000000005,0.0
137.0,167.50827,170.94202,-16.0,3.4337500000000034,0.0
284.0,170.94202,146.49423,147.0,-24.447790000000055,1.0
223.0,146.49423,170.29256,-61.0,23.79833000000002,0.0
226.0,170.29256,182.50096,3.0,12.208399999999983,0.0
235.0,182.50096,195.50824,9.0,13.007280000000009,0.0
228.0,195.50824,211.2189,-7.0,15.71065999999999,0.0
216.0,211.2189,219.92546,-12.0,8.706559999999996,0.0
232.0,219.92546,227.07289,16.0,7.147430000000014,0.0
236.0,227.07289,234.68605,4.0,7.6131599999999935,0.0
232.0,234.68605,242.20467,-4.0,7.5186199999999985,0.0
221.0,242.20467,243.28038,-11.0,1.075710000000015,0.0
315.0,243.28038,263.6021,94.0,20.32172,1.0
49.0,263.6021,171.36026,94.0,-92.24184000000002,0.0
64.0,171.36026,100.584175,15.0,-70.77608500000002,0.0
68.0,100.584175,81.525246,4.0,-19.058929000000035,0.0
67.0,81.525246,75.97981,-1.0,-5.545435999999995,0.0
51.0,75.97981,71.46992,-16.0,-4.509889999999984,0.0
67.0,71.46992,70.899826,16.0,-0.5700939999999832,0.0
48.0,70.899826,86.115555,-19.0,15.215728999999996,0.0
73.0,86.115555,101.605225,25.0,15.489670000000004,0.0
57.0,101.605225,123.440094,-16.0,21.834868999999998,0.0
185.0,123.440094,96.78067,128.0,-26.659424,0.0
181.0,96.78067,112.21698,-4.0,15.436310000000006,0.0
362.0,112.21698,200.85516,-179.0,88.63818,1.0
178.0,200.85516,188.1831,176.0,-12.672059999999988,0.0
178.0,188.1831,248.26741,0.0,60.084310000000016,0.0
199.0,248.26741,219.48947,21.0,-28.77794,0.0
183.0,219.48947,182.76202,-16.0,-36.727449999999976,0.0
191.0,182.76202,192.45505,8.0,9.693029999999993,0.0
317.0,192.45505,186.90845,126.0,-5.546600000000012,1.0
210.0,186.90845,197.65439,-107.0,10.745940000000019,0.0
191.0,197.65439,204.89296,-19.0,7.2385699999999815,0.0
182.0,204.89296,202.44162,-9.0,-2.451339999999959,0.0
171.0,202.44162,195.33362,-11.0,-7.108000000000004,0.0
178.0,195.33362,197.74884,7.0,2.415220000000005,0.0
180.0,197.74884,198.7086,2.0,0.9597599999999886,0.0
332.0,198.7086,173.8906,152.0,-24.817999999999984,0.0
350.0,173.8906,248.49017,18.0,74.59957,0.0
321.0,248.49017,309.3871,-29.0,60.89692999999997,0.0
509.0,309.3871,303.31924,-172.0,-6.067859999999996,1.0
355.0,303.31924,313.92352,-154.0,10.604280000000017,0.0
313.0,313.92352,314.42175,-42.0,0.4982299999999782,0.0
329.0,314.42175,314.914,16.0,0.49225000000001273,0.0
326.0,314.914,314.8822,-3.0,-0.031799999999975626,0.0
322.0,314.8822,314.80893,-4.0,-0.07327000000003636,0.0
75.0,314.80893,178.41068,113.0,-136.39824999999996,0.0
39.0,178.41068,109.44716,-36.0,-68.96352000000002,0.0
53.0,109.44716,83.88299,14.0,-25.56416999999999,0.0
41.0,83.88299,63.764706,-12.0,-20.118284000000017,0.0
48.0,63.764706,54.581177,7.0,-9.183529000000021,0.0
41.0,54.581177,44.75379,-7.0,-9.827386999999987,0.0
45.0,44.75379,40.467087,4.0,-4.286702999999989,0.0
54.0,40.467087,49.14647,9.0,8.679383000000001,0.0
51.0,49.14647,59.480778,-3.0,10.334308,0.0
228.0,59.480778,92.35011,177.0,32.869332,1.0
118.0,92.35011,93.27331,-110.0,0.9231999999999942,0.0
116.0,93.27331,109.82443,-2.0,16.55112000000001,0.0
125.0,109.82443,126.49655,9.0,16.672119999999993,0.0
134.0,126.49655,141.08725,9.0,14.590700000000012,0.0
322.0,141.08725,159.99017,-172.0,18.902919999999995,1.0
126.0,159.99017,147.08115,164.0,-12.909019999999998,0.0
111.0,147.08115,102.245026,-15.0,-44.83612400000004,0.0
121.0,102.245026,87.25406,10.0,-14.990966000000014,0.0
129.0,87.25406,110.59244,8.0,23.33838,0.0
111.0,110.59244,113.07904,-18.0,2.48660000000001,0.0
128.0,113.07904,115.00618,17.0,1.9271399999999943,0.0
255.0,115.00618,114.03763,127.0,-0.9685499999999934,1.0
239.0,114.03763,124.79873,-16.0,10.761100000000013,0.0
239.0,124.79873,145.67029,0.0,20.871559999999988,0.0
240.0,145.67029,161.21327,1.0,15.54298,0.0
254.0,161.21327,170.30884,14.0,9.09557000000001,0.0
67.0,170.30884,141.2088,173.0,-29.100040000000035,0.0
85.0,141.2088,84.54045,18.0,-56.668349999999975,0.0
76.0,84.54045,67.66751,-9.0,-16.87294000000003,0.0
90.0,67.66751,77.05223,14.0,9.384720000000002,0.0
89.0,77.05223,89.62118,-1.0,12.568950000000001,0.0
83.0,89.62118,94.216934,-6.0,4.5957539999999995,0.0
85.0,94.216934,108.79768,2.0,14.580746000000005,0.0
69.0,108.79768,126.998825,-16.0,18.201144999999997,0.0
92.0,126.998825,117.67786,23.0,-9.320965000000001,0.0
178.0,117.67786,110.92009,86.0,-6.757769999999994,1.0
89.0,110.92009,96.643845,-89.0,-14.276245000000017,0.0
77.0,96.643845,76.43581,-12.0,-20.208034999999995,0.0
181.0,76.43581,69.151665,104.0,-7.284145000000024,0.0
195.0,69.151665,81.35571,14.0,12.204045000000008,0.0
194.0,81.35571,126.48752,-1.0,45.13181,0.0
195.0,126.48752,150.38026,1.0,23.89273999999999,0.0
200.0,150.38026,163.37378,5.0,12.993520000000018,0.0
188.0,163.37378,180.90923,-12.0,17.535449999999997,0.0
193.0,180.90923,193.82143,5.0,12.912199999999984,0.0
205.0,193.82143,200.72061,12.0,6.899180000000001,0.0
205.0,200.72061,206.2271,0.0,5.506490000000014,0.0
183.0,206.2271,201.01389,-22.0,-5.213210000000004,0.0
184.0,201.01389,201.98224,1.0,0.9683499999999867,0.0
200.0,201.98224,205.4414,16.0,3.459159999999997,0.0
373.0,205.4414,190.8618,173.0,-14.579600000000028,1.0
181.0,190.8618,181.06967,168.0,-9.792129999999986,0.0
170.0,181.06967,172.2036,-11.0,-8.866070000000036,0.0
157.0,172.2036,175.25723,-13.0,3.0536299999999983,0.0
170.0,175.25723,179.30963,13.0,4.052400000000006,0.0
175.0,179.30963,190.54172,5.0,11.23209,0.0
291.0,190.54172,170.8356,116.0,-19.70612,1.0
159.0,170.8356,158.28065,-132.0,-12.554949999999963,0.0
156.0,158.28065,149.04794,-3.0,-9.232709999999997,0.0
180.0,149.04794,160.86742,24.0,11.819479999999999,0.0
175.0,160.86742,173.41277,-5.0,12.545349999999985,0.0
172.0,173.41277,189.55527,-3.0,16.142500000000013,0.0
70.0,189.55527,139.07951,-102.0,-50.47576000000004,0.0
66.0,139.07951,85.739395,-4.0,-53.34011499999997,0.0
69.0,85.739395,64.36722,3.0,-21.37217499999997,0.0
78.0,64.36722,67.28784,9.0,2.9206199999999995,0.0
95.0,67.28784,85.40378,17.0,18.115939999999995,0.0
83.0,85.40378,86.97554,-12.0,1.5717599999999976,0.0
77.0,86.97554,95.546555,-6.0,8.571015000000003,0.0
70.0,95.546555,114.1642,-7.0,18.617644999999996,0.0
167.0,114.1642,97.97434,97.0,-16.18986000000001,1.0
74.0,97.97434,87.73074,-93.0,-10.243600000000015,0.0
75.0,87.73074,68.12442,1.0,-19.606319999999982,0.0
70.0,68.12442,74.11593,-5.0,5.991510000000005,0.0
257.0,74.11593,108.803085,-173.0,34.68715499999999,0.0
240.0,108.803085,150.17128,-17.0,41.368195,0.0
252.0,150.17128,262.52054,12.0,112.34925999999999,0.0
256.0,262.52054,299.6794,4.0,37.158860000000004,0.0
104.0,299.6794,186.54433,-152.0,-113.13506999999998,0.0
112.0,186.54433,114.30203,8.0,-72.2423,0.0
100.0,114.30203,100.47293,-12.0,-13.829099999999983,0.0
98.0,100.47293,106.59438,-2.0,6.121449999999996,0.0
101.0,106.59438,108.94489,3.0,2.35051,0.0
84.0,108.94489,109.77131,-17.0,0.8264199999999988,0.0
101.0,109.77131,120.26723,17.0,10.495919999999998,0.0
165.0,120.26723,136.11674,64.0,15.849509999999995,1.0
100.0,136.11674,122.74501,-65.0,-13.371730000000014,0.0
119.0,122.74501,,19.0,,0.0
