outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
160.0,149.71983,149.62112,-12.0,-0.09870999999998276,-1.0
174.0,149.62112,149.72736,14.0,0.10624000000001388,-1.0
188.0,149.72736,149.75351,14.0,0.026150000000001228,-1.0
181.0,149.75351,149.7446,-7.0,-0.008910000000014406,-1.0
177.0,149.7446,149.73618,-4.0,-0.008420000000000982,-1.0
197.0,149.73618,149.75922,20.0,0.02304000000000883,-1.0
180.0,149.75922,149.74278,-17.0,-0.016439999999988686,-1.0
180.0,149.74278,149.7428,0.0,1.9999999977926564e-05,-1.0
174.0,149.7428,149.72733,-6.0,-0.015469999999993433,-1.0
175.0,149.72733,149.73059,1.0,0.003260000000011587,-1.0
157.0,149.73059,149.56987,-18.0,-0.16071999999996933,-1.0
196.0,149.56987,149.75868,39.0,0.1888099999999895,-1.0
178.0,149.75868,149.73859,-18.0,-0.020089999999981956,-1.0
198.0,149.73859,149.75963,20.0,0.02103999999999928,-1.0
187.0,149.75963,149.75256,-11.0,-0.0070699999999987995,-1.0
175.0,149.75256,149.73056,-12.0,-0.02199999999999136,-1.0
183.0,149.73056,149.74776,8.0,0.017200000000002547,-1.0
169.0,149.74776,149.70517,-14.0,-0.042590000000018335,-1.0
197.0,149.70517,149.75922,28.0,0.054049999999989495,-1.0
185.0,149.75922,149.75037,-12.0,-0.008849999999995362,-1.0
174.0,149.75037,149.72731,-11.0,-0.023059999999986758,-1.0
174.0,149.72731,149.72734,0.0,3.000000000952241e-05,-1.0
271.0,149.72734,149.76604,97.0,0.03870000000000573,-1.0
265.0,149.76604,149.76593,-6.0,-0.00011000000000649379,-1.0
273.0,149.76593,149.76608,8.0,0.00014999999999076863,-1.0
279.0,149.76608,149.76619,6.0,0.00011000000000649379,-1.0
289.0,149.76619,149.76633,10.0,0.0001400000000160162,-1.0
258.0,149.76633,149.76575,-31.0,-0.0005800000000135697,-1.0
262.0,149.76575,149.76585,4.0,0.00010000000000331966,-1.0
269.0,149.76585,149.76599,7.0,0.0001399999999875945,-1.0
272.0,149.76599,149.76607,3.0,8.000000002539309e-05,-1.0
281.0,149.76607,149.76622,9.0,0.00014999999999076863,-1.0
275.0,149.76622,149.76611,-6.0,-0.00011000000000649379,-1.0
274.0,149.76611,149.7661,-1.0,-9.999999974752427e-06,-1.0
120.0,149.7661,141.52545,-154.0,-8.24064999999996,-1.0
122.0,141.52545,143.34796,2.0,1.822509999999994,-1.0
116.0,143.34796,138.2438,-6.0,-5.104159999999979,-1.0
135.0,138.2438,147.07126,19.0,8.827460000000002,-1.0
111.0,147.07126,131.33589,-24.0,-15.735369999999989,-1.0
128.0,131.33589,140.77736,17.0,9.441469999999981,-1.0
161.0,140.77736,149.67047,33.0,8.893110000000007,-1.0
164.0,149.67047,149.66818,3.0,-0.0022900000000163345,-1.0
156.0,149.66818,149.54918,-8.0,-0.1190000000000282,-1.0
164.0,149.54918,149.66843,8.0,0.11924999999999386,-1.0
151.0,149.66843,149.40222,-13.0,-0.26621000000000095,-1.0
164.0,149.40222,149.6683,13.0,0.2660799999999881,-1.0
149.0,149.6683,149.31738,-15.0,-0.3509199999999737,-1.0
358.0,149.31738,149.76613,-151.0,0.44874999999998977,-1.0
352.0,149.76613,149.76645,-6.0,0.00031999999998788553,-1.0
348.0,149.76645,149.76651,-4.0,6.000000001904482e-05,-1.0
363.0,149.76651,149.76616,15.0,-0.00035000000002582965,-1.0
359.0,149.76616,149.76628,-4.0,0.00011999999998124622,-1.0
357.0,149.76628,149.76634,-2.0,6.000000001904482e-05,-1.0
338.0,149.76634,149.76662,-19.0,0.000279999999975189,-1.0
348.0,149.76662,149.76651,10.0,-0.00010999999994965037,-1.0
340.0,149.76651,149.7666,-8.0,9.000000000014552e-05,-1.0
352.0,149.7666,149.76645,12.0,-0.00015000000001919034,-1.0
351.0,149.76645,149.76646,-1.0,1.0000000003174137e-05,-1.0
354.0,149.76646,149.76642,3.0,-4.0000000012696546e-05,-1.0
348.0,149.76642,149.76651,-6.0,9.000000000014552e-05,-1.0
93.0,149.76651,118.37715,105.0,-31.38936000000001,-1.0
99.0,118.37715,112.718636,6.0,-5.658513999999968,-1.0
107.0,112.718636,113.600655,8.0,0.8820189999999997,-1.0
100.0,113.600655,134.94351,-7.0,21.342855,-1.0
174.0,134.94351,148.32838,74.0,13.384870000000006,-1.0
190.0,148.32838,149.75569,16.0,1.4273099999999772,-1.0
181.0,149.75569,149.7446,-9.0,-0.011089999999967404,-1.0
179.0,149.7446,149.74078,-2.0,-0.0038200000000188084,-1.0
186.0,149.74078,149.75153,7.0,0.010750000000001592,-1.0
178.0,149.75153,149.73859,-8.0,-0.012940000000014606,-1.0
188.0,149.73859,149.75351,10.0,0.014920000000017808,-1.0
182.0,149.75351,149.74625,-6.0,-0.007259999999973843,-1.0
189.0,149.74625,149.7544,7.0,0.008150000000000546,-1.0
180.0,149.7544,149.74278,-9.0,-0.011619999999993524,-1.0
70.0,149.74278,103.895065,-110.0,-45.847714999999994,-1.0
69.0,103.895065,81.42784,-1.0,-22.467224999999985,-1.0
48.0,81.42784,62.111877,-21.0,-19.31596300000001,-1.0
60.0,62.111877,67.389694,12.0,5.277817000000006,-1.0
48.0,67.389694,86.00806,-12.0,18.618365999999995,-1.0
56.0,86.00806,76.07824,8.0,-9.929820000000007,-1.0
170.0,76.07824,127.72361,114.0,51.64537,-1.0
187.0,127.72361,149.7648,17.0,22.041190000000014,-1.0
193.0,149.7648,149.7572,6.0,-0.00760000000002492,-1.0
188.0,149.7572,149.75351,-5.0,-0.0036900000000059663,-1.0
149.0,149.75351,149.31595,-39.0,-0.43756000000001904,-1.0
181.0,149.31595,149.74432,32.0,0.428370000000001,-1.0
186.0,149.74432,149.75153,5.0,0.007210000000014816,-1.0
168.0,149.75153,149.69922,-18.0,-0.05231000000003405,-1.0
171.0,149.69922,149.71545,3.0,0.016230000000007294,-1.0
188.0,149.71545,149.75351,17.0,0.03806000000000154,-1.0
158.0,149.75351,149.58856,-30.0,-0.16494999999997617,-1.0
162.0,149.58856,149.64742,4.0,0.058860000000009904,-1.0
174.0,149.64742,149.72736,12.0,0.07993999999999346,-1.0
206.0,149.72736,149.762,32.0,0.03463999999999601,-1.0
185.0,149.762,149.75037,-21.0,-0.011629999999968277,-1.0
167.0,149.75037,149.69263,-18.0,-0.05773999999996704,-1.0
167.0,149.69263,149.69275,0.0,0.00011999999998124622,-1.0
161.0,149.69275,149.63496,-6.0,-0.05778999999995449,-1.0
145.0,149.63496,149.08273,-16.0,-0.5522300000000087,-1.0
163.0,149.08273,149.65787,18.0,0.5751400000000046,-1.0
145.0,149.65787,149.08229,-18.0,-0.5755800000000022,-1.0
163.0,149.08229,149.65787,18.0,0.5755800000000022,-1.0
169.0,149.65787,149.70526,6.0,0.04739000000000715,-1.0
159.0,149.70526,149.60593,-10.0,-0.09933000000000902,-1.0
153.0,149.60593,149.47089,-6.0,-0.1350400000000036,-1.0
157.0,149.47089,149.57031,4.0,0.09942000000000917,-1.0
154.0,149.57031,149.49985,-3.0,-0.0704600000000255,-1.0
154.0,149.49985,149.49988,0.0,2.99999999811007e-05,-1.0
140.0,149.49988,148.61035,-14.0,-0.8895299999999793,-1.0
285.0,148.61035,149.76595,145.0,1.1555999999999926,-1.0
273.0,149.76595,149.76608,-12.0,0.00012999999998442036,-1.0
253.0,149.76608,149.76562,-20.0,-0.00045999999997548,-1.0
259.0,149.76562,149.76578,6.0,0.00015999999999394277,-1.0
271.0,149.76578,149.76605,12.0,0.00027000000000043656,-1.0
270.0,149.76605,149.76602,-1.0,-3.000000003794412e-05,-1.0
253.0,149.76602,149.76562,-17.0,-0.0004000000000132786,-1.0
272.0,149.76562,149.76607,19.0,0.0004500000000007276,-1.0
263.0,149.76607,149.76588,-9.0,-0.00018999999997504347,-1.0
265.0,149.76588,149.76593,2.0,4.999999998744897e-05,-1.0
277.0,149.76593,149.76614,12.0,0.00021000000000981345,-1.0
276.0,149.76614,149.76613,-1.0,-9.999999974752427e-06,-1.0
266.0,149.76613,149.76593,-10.0,-0.0002000000000066393,-1.0
271.0,149.76593,149.76605,5.0,0.00012000000000966793,-1.0
284.0,149.76605,149.76627,13.0,0.00021999999998456587,-1.0
276.0,149.76627,149.76613,-8.0,-0.0001399999999875945,-1.0
266.0,149.76613,149.76593,-10.0,-0.0002000000000066393,-1.0
293.0,149.76593,149.76639,27.0,0.00046000000000390173,-1.0
269.0,149.76639,149.76599,-24.0,-0.0004000000000132786,-1.0
279.0,149.76599,149.76619,10.0,0.0002000000000066393,-1.0
291.0,149.76619,149.76636,12.0,0.0001699999999971169,-1.0
282.0,149.76636,149.76624,-9.0,-0.00011999999998124622,-1.0
279.0,149.76624,149.76619,-3.0,-4.999999998744897e-05,-1.0
138.0,149.76619,148.33684,-141.0,-1.4293499999999995,-1.0
148.0,148.33684,149.26382,10.0,0.9269800000000146,-1.0
165.0,149.26382,149.67657,17.0,0.4127499999999884,-1.0
145.0,149.67657,149.08217,-20.0,-0.5944000000000074,-1.0
151.0,149.08217,149.4014,6.0,0.31923000000000457,-1.0
167.0,149.4014,149.69254,16.0,0.29114000000001283,-1.0
131.0,149.69254,146.89014,-36.0,-2.802400000000034,-1.0
158.0,146.89014,149.58759,27.0,2.6974500000000035,-1.0
152.0,149.58759,149.43742,-6.0,-0.1501700000000028,-1.0
156.0,149.43742,149.54927,4.0,0.111850000000004,-1.0
161.0,149.54927,149.63504,5.0,0.08576999999999657,-1.0
161.0,149.63504,149.63507,0.0,3.000000000952241e-05,-1.0
166.0,149.63507,149.68552,5.0,0.050449999999983675,-1.0
272.0,149.68552,149.76604,106.0,0.08052000000000703,-1.0
260.0,149.76604,149.76581,-12.0,-0.00022999999998774,-1.0
303.0,149.76581,149.76651,43.0,0.0007000000000232376,-1.0
267.0,149.76651,149.76596,-36.0,-0.0005499999999756255,-1.0
275.0,149.76596,149.76611,8.0,0.00014999999999076863,-1.0
291.0,149.76611,149.76636,16.0,0.0002499999999940883,-1.0
284.0,149.76636,149.76627,-7.0,-9.000000000014552e-05,-1.0
276.0,149.76627,149.76613,-8.0,-0.0001399999999875945,-1.0
294.0,149.76613,149.7664,18.0,0.00027000000000043656,-1.0
273.0,149.7664,,-21.0,,-1.0
