outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
163.0,189.54774,180.73128,-6.0,-8.816460000000006,0.0
148.0,180.73128,167.27104,-15.0,-13.460239999999999,0.0
134.0,167.27104,162.82076,-14.0,-4.450280000000021,0.0
138.0,162.82076,167.52156,4.0,4.700799999999987,0.0
125.0,167.52156,162.89445,-13.0,-4.627110000000016,0.0
123.0,162.89445,163.0461,-2.0,0.1516499999999894,0.0
132.0,163.0461,167.49117,9.0,4.445070000000015,0.0
251.0,167.49117,186.26538,119.0,18.774209999999982,1.0
152.0,186.26538,170.73412,-99.0,-15.531259999999975,0.0
144.0,170.73412,157.7754,-8.0,-12.958719999999971,0.0
152.0,157.7754,161.63231,8.0,3.856909999999999,0.0
144.0,161.63231,164.86958,-8.0,3.2372700000000236,0.0
140.0,164.86958,168.0019,-4.0,3.132319999999993,0.0
130.0,168.0019,166.02055,-10.0,-1.9813500000000204,0.0
124.0,166.02055,163.75322,-6.0,-2.2673300000000154,0.0
138.0,163.75322,170.39642,14.0,6.643200000000007,0.0
146.0,170.39642,173.7707,8.0,3.374279999999999,0.0
134.0,173.7707,169.50273,-12.0,-4.267969999999991,0.0
128.0,169.50273,166.66327,-6.0,-2.839460000000031,0.0
149.0,166.66327,174.54997,21.0,7.8866999999999905,0.0
134.0,174.54997,169.29343,-15.0,-5.256539999999973,0.0
131.0,169.29343,168.21739,-3.0,-1.0760400000000345,0.0
237.0,168.21739,186.8843,106.0,18.66691,1.0
160.0,186.8843,181.44786,-77.0,-5.436440000000005,0.0
145.0,181.44786,162.24637,-15.0,-19.20148999999998,0.0
123.0,162.24637,144.36205,-22.0,-17.884320000000002,0.0
121.0,144.36205,145.30168,-2.0,0.939629999999994,0.0
254.0,145.30168,179.5163,133.0,34.21462,1.0
128.0,179.5163,138.98601,-126.0,-40.530290000000036,0.0
141.0,138.98601,146.55559,13.0,7.569580000000002,0.0
121.0,146.55559,134.85934,-20.0,-11.696249999999964,0.0
142.0,134.85934,148.92519,21.0,14.065849999999983,0.0
303.0,148.92519,186.09367,161.0,37.16848000000002,1.0
119.0,186.09367,124.51661,176.0,-61.57706000000002,0.0
131.0,124.51661,130.25484,12.0,5.7382300000000015,0.0
111.0,130.25484,112.41111,-20.0,-17.843729999999994,0.0
124.0,112.41111,122.58924,13.0,10.17813000000001,0.0
123.0,122.58924,127.35398,-1.0,4.764740000000003,0.0
290.0,127.35398,179.56534,167.0,52.211359999999985,1.0
130.0,179.56534,135.88304,-160.0,-43.6823,0.0
121.0,135.88304,127.64527,-9.0,-8.237770000000012,0.0
122.0,127.64527,127.28918,1.0,-0.3560899999999947,0.0
125.0,127.28918,131.18251,3.0,3.893330000000006,0.0
105.0,131.18251,120.440636,-20.0,-10.741873999999996,0.0
129.0,120.440636,139.66545,24.0,19.224813999999995,0.0
115.0,139.66545,142.33202,-14.0,2.666570000000007,0.0
86.0,142.33202,115.032295,-29.0,-27.299724999999967,0.0
127.0,115.032295,144.46455,41.0,29.432254999999998,0.0
98.0,144.46455,135.8218,-29.0,-8.642749999999978,0.0
237.0,135.8218,176.71938,139.0,40.897580000000005,1.0
109.0,176.71938,116.71145,-128.0,-60.00792999999999,0.0
104.0,116.71145,113.1668,-5.0,-3.54464999999999,0.0
99.0,113.1668,102.64015,-5.0,-10.526650000000018,0.0
107.0,102.64015,106.28679,8.0,3.6466399999999908,0.0
97.0,106.28679,103.29887,-10.0,-2.987920000000031,0.0
87.0,103.29887,102.6273,-10.0,-0.6715699999999742,0.0
116.0,102.6273,119.0174,29.0,16.39009999999999,0.0
91.0,119.0174,117.490105,-25.0,-1.527294999999981,0.0
118.0,117.490105,133.1043,27.0,15.614194999999995,0.0
252.0,133.1043,176.71806,134.0,43.61376000000001,1.0
116.0,176.71806,126.29604,-136.0,-50.422019999999975,0.0
111.0,126.29604,119.877495,-5.0,-6.418544999999995,0.0
99.0,119.877495,104.09754,-12.0,-15.779954999999973,0.0
92.0,104.09754,96.655334,-7.0,-7.442205999999999,0.0
99.0,96.655334,103.59569,7.0,6.940356000000008,0.0
89.0,103.59569,104.12554,-10.0,0.5298499999999962,0.0
93.0,104.12554,110.505684,4.0,6.380144000000001,0.0
199.0,110.505684,161.68266,106.0,51.176975999999996,1.0
96.0,161.68266,110.55903,-103.0,-51.12362999999999,0.0
77.0,110.55903,92.28324,-19.0,-18.27579000000003,0.0
73.0,92.28324,82.10859,-4.0,-10.174649999999986,0.0
79.0,82.10859,87.50525,6.0,5.396659999999997,0.0
78.0,87.50525,95.85843,-1.0,8.353179999999995,0.0
268.0,95.85843,171.9337,-170.0,76.07526999999999,1.0
79.0,171.9337,80.37475,171.0,-91.55894999999998,0.0
83.0,80.37475,83.78329,4.0,3.408539999999988,0.0
54.0,83.78329,70.45015,-29.0,-13.333140000000014,0.0
75.0,70.45015,65.629875,21.0,-4.820274999999981,0.0
206.0,65.629875,166.29851,131.0,100.668635,1.0
39.0,166.29851,54.419243,-167.0,-111.879267,0.0
52.0,54.419243,39.15704,13.0,-15.262203,0.0
42.0,39.15704,44.6275,-10.0,5.470459999999996,0.0
57.0,44.6275,61.719593,15.0,17.092093000000006,0.0
52.0,61.719593,67.19855,-5.0,5.478956999999994,0.0
18.0,67.19855,41.934322,-34.0,-25.264228000000003,0.0
47.0,41.934322,51.83433,29.0,9.900008,0.0
46.0,51.83433,54.03542,-1.0,2.2010900000000007,0.0
67.0,54.03542,92.26248,21.0,38.227059999999994,0.0
56.0,92.26248,119.510704,-11.0,27.248224000000008,0.0
203.0,119.510704,169.46117,147.0,49.950466000000006,1.0
63.0,169.46117,69.60577,-140.0,-99.85540000000003,0.0
37.0,69.60577,43.36996,-26.0,-26.235810000000015,0.0
63.0,43.36996,56.513397,26.0,13.143436999999999,0.0
59.0,56.513397,68.7108,-4.0,12.197403000000008,0.0
57.0,68.7108,79.419945,-2.0,10.709144999999992,0.0
145.0,79.419945,152.87761,88.0,73.457665,1.0
43.0,152.87761,56.341152,-102.0,-96.53645800000004,0.0
37.0,56.341152,35.399147,-6.0,-20.942004999999995,0.0
55.0,35.399147,56.049026,18.0,20.649879,0.0
39.0,56.049026,45.109215,-16.0,-10.93981100000002,0.0
53.0,45.109215,58.21002,14.0,13.100805000000001,0.0
54.0,58.21002,68.08745,1.0,9.877430000000004,0.0
63.0,68.08745,94.9868,9.0,26.89935,0.0
57.0,94.9868,115.26067,-6.0,20.273870000000002,0.0
62.0,115.26067,99.930885,5.0,-15.329785000000015,0.0
56.0,99.930885,77.04924,-6.0,-22.881644999999992,0.0
54.0,77.04924,49.73617,-2.0,-27.313069999999982,0.0
32.0,49.73617,52.127377,-22.0,2.3912070000000014,0.0
33.0,52.127377,62.37704,1.0,10.249662999999998,0.0
171.0,62.37704,154.25874,138.0,91.8817,1.0
77.0,154.25874,97.63291,-94.0,-56.62583000000001,0.0
77.0,97.63291,86.43498,0.0,-11.197929999999985,0.0
72.0,86.43498,78.87635,-5.0,-7.558629999999994,0.0
64.0,78.87635,64.69614,-8.0,-14.180209999999988,0.0
218.0,64.69614,166.55244,154.0,101.85629999999999,1.0
77.0,166.55244,79.565315,-141.0,-86.98712499999999,0.0
63.0,79.565315,64.668495,-14.0,-14.896819999999991,0.0
64.0,64.668495,56.46433,1.0,-8.204164999999989,0.0
70.0,56.46433,73.42948,6.0,16.96515,0.0
74.0,73.42948,98.16084,4.0,24.731359999999995,0.0
188.0,98.16084,164.25125,114.0,66.09041,1.0
66.0,164.25125,69.98773,-122.0,-94.26351999999997,0.0
69.0,69.98773,63.676285,3.0,-6.311444999999992,0.0
46.0,63.676285,48.296753,-23.0,-15.379531999999983,0.0
31.0,48.296753,38.890335,-15.0,-9.40641800000003,0.0
52.0,38.890335,55.00176,21.0,16.111424999999997,0.0
33.0,55.00176,43.129833,-19.0,-11.871927000000028,0.0
24.0,43.129833,39.48323,-9.0,-3.6466030000000274,0.0
161.0,39.48323,145.44502,137.0,105.96179000000001,1.0
20.0,145.44502,51.72226,-141.0,-93.72276,0.0
22.0,51.72226,34.800526,2.0,-16.921734000000015,0.0
43.0,34.800526,45.546154,21.0,10.745628000000004,0.0
34.0,45.546154,40.473843,-9.0,-5.072311000000013,0.0
34.0,40.473843,40.927456,0.0,0.45361299999999716,0.0
31.0,40.927456,39.88976,-3.0,-1.0376959999999826,0.0
15.0,39.88976,36.763683,-16.0,-3.1260770000000093,0.0
18.0,36.763683,37.472744,3.0,0.7090609999999984,0.0
7.0,37.472744,35.86005,-11.0,-1.6126939999999763,0.0
176.0,35.86005,146.24266,169.0,110.38261,1.0
20.0,146.24266,51.729015,-156.0,-94.513645,0.0
17.0,51.729015,34.202602,-3.0,-17.52641299999999,0.0
34.0,34.202602,41.38415,17.0,7.181547999999999,0.0
30.0,41.38415,39.13294,-4.0,-2.2512100000000146,0.0
27.0,39.13294,38.609783,-3.0,-0.5231569999999692,0.0
9.0,38.609783,36.108112,-18.0,-2.5016709999999875,0.0
27.0,36.108112,39.10347,18.0,2.995358000000003,0.0
23.0,39.10347,37.933876,-4.0,-1.1695940000000178,0.0
18.0,37.933876,37.35985,-5.0,-0.5740260000000035,0.0
20.0,37.35985,37.702892,2.0,0.34304199999999696,0.0
186.0,37.702892,146.4439,166.0,108.74100800000002,1.0
3.0,146.4439,46.99683,177.0,-99.44707,0.0
28.0,46.99683,35.362415,25.0,-11.63441499999999,0.0
6.0,35.362415,35.569546,-22.0,0.20713100000000395,0.0
17.0,35.569546,37.58495,11.0,2.0154039999999966,0.0
17.0,37.58495,37.36176,0.0,-0.22318999999998823,0.0
23.0,37.36176,38.144516,6.0,0.7827560000000062,0.0
-1.0,38.144516,33.712387,-24.0,-4.432129000000032,0.0
14.0,33.712387,37.458622,15.0,3.7462349999999986,0.0
339.0,37.458622,199.21838,-35.0,161.759758,0.0
353.0,199.21838,245.52812,14.0,46.309740000000005,0.0
340.0,245.52812,267.69968,-13.0,22.17156,0.0
356.0,267.69968,270.00327,16.0,2.3035899999999856,0.0
497.0,270.00327,268.95966,141.0,-1.043610000000001,1.0
347.0,268.95966,270.0325,-150.0,1.072840000000042,0.0
355.0,270.0325,270.0331,8.0,0.0005999999999630745,0.0
363.0,270.0331,270.0328,8.0,-0.00029999999998153726,0.0
334.0,270.0328,270.02524,-29.0,-0.007560000000012224,0.0
345.0,270.02524,270.0312,11.0,0.0059600000000159525,0.0
322.0,270.0312,,-23.0,,0.0
