outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
73.0,76.66815,85.930435,25.0,9.262285000000006,0.0
57.0,85.930435,81.79781,-16.0,-4.132625000000019,0.0
185.0,81.79781,179.33054,128.0,97.53273000000002,0.0
181.0,179.33054,189.71553,-4.0,10.384989999999988,0.0
362.0,189.71553,269.8968,-179.0,80.18126999999998,1.0
178.0,269.8968,185.08575,176.0,-84.81105000000002,0.0
178.0,185.08575,175.25172,0.0,-9.834029999999984,0.0
199.0,175.25172,179.04251,21.0,3.790789999999987,0.0
183.0,179.04251,188.52365,-16.0,9.48114000000001,0.0
191.0,188.52365,188.99728,8.0,0.4736299999999858,0.0
317.0,188.99728,264.3639,126.0,75.36662000000001,1.0
210.0,264.3639,214.52077,-107.0,-49.843129999999974,0.0
191.0,214.52077,194.81763,-19.0,-19.703139999999962,0.0
182.0,194.81763,174.80966,-9.0,-20.00797,0.0
171.0,174.80966,185.03903,-11.0,10.229369999999989,0.0
178.0,185.03903,182.61163,7.0,-2.427400000000034,0.0
180.0,182.61163,183.90344,2.0,1.2918099999999981,0.0
332.0,183.90344,263.64282,152.0,79.73937999999998,0.0
350.0,263.64282,273.96014,18.0,10.317320000000052,0.0
321.0,273.96014,274.06122,-29.0,0.10107999999996764,0.0
509.0,274.06122,272.29114,-172.0,-1.7700800000000072,1.0
355.0,272.29114,274.29147,-154.0,2.0003300000000195,0.0
313.0,274.29147,273.75815,-42.0,-0.5333200000000033,0.0
329.0,273.75815,274.2016,16.0,0.44344999999998436,0.0
326.0,274.2016,274.1626,-3.0,-0.03899999999998727,0.0
322.0,274.1626,274.0787,-4.0,-0.08389999999997144,0.0
75.0,274.0787,77.12781,113.0,163.04910999999998,0.0
39.0,77.12781,42.99385,-36.0,-34.13396,0.0
53.0,42.99385,51.48826,14.0,8.494409999999995,0.0
41.0,51.48826,28.24265,-12.0,-23.24561,0.0
48.0,28.24265,78.60535,7.0,50.362700000000004,0.0
41.0,78.60535,80.8139,-7.0,2.2085500000000025,0.0
45.0,80.8139,50.659706,4.0,-30.154194000000018,0.0
54.0,50.659706,71.370346,9.0,20.710639999999998,0.0
51.0,71.370346,48.280514,-3.0,-23.089832,0.0
228.0,48.280514,193.38402,177.0,145.10350599999998,1.0
118.0,193.38402,180.52985,-110.0,-12.854169999999954,0.0
116.0,180.52985,126.96458,-2.0,-53.56527,0.0
125.0,126.96458,153.25421,9.0,26.289630000000002,0.0
134.0,153.25421,155.08215,9.0,1.8279400000000123,0.0
322.0,155.08215,255.66281,-172.0,100.58066,1.0
126.0,255.66281,135.8335,164.0,-119.82931000000002,0.0
111.0,135.8335,113.89676,-15.0,-21.936739999999986,0.0
121.0,113.89676,142.61197,10.0,28.715210000000013,0.0
129.0,142.61197,136.24533,8.0,-6.366640000000018,0.0
111.0,136.24533,114.93791,-18.0,-21.30741999999998,0.0
128.0,114.93791,142.87521,17.0,27.937300000000008,0.0
255.0,142.87521,232.32469,127.0,89.44948,1.0
239.0,232.32469,242.646,-16.0,10.321309999999983,0.0
239.0,242.646,238.53539,0.0,-4.1106099999999515,0.0
240.0,238.53539,231.75105,1.0,-6.784340000000043,0.0
254.0,231.75105,232.54114,14.0,0.7900900000000206,0.0
67.0,232.54114,68.380585,173.0,-164.16055500000002,0.0
85.0,68.380585,89.846825,18.0,21.46624,0.0
76.0,89.846825,78.13763,-9.0,-11.709195000000022,0.0
90.0,78.13763,99.52873,14.0,21.391099999999994,0.0
89.0,99.52873,98.40813,-1.0,-1.1205999999999676,0.0
83.0,98.40813,96.68662,-6.0,-1.7215099999999666,0.0
85.0,96.68662,98.05957,2.0,1.3729499999999888,0.0
69.0,98.05957,75.85273,-16.0,-22.20684,0.0
92.0,75.85273,112.430664,23.0,36.577934,0.0
178.0,112.430664,208.16064,86.0,95.72997600000001,1.0
89.0,208.16064,109.83547,-89.0,-98.32517000000001,0.0
77.0,109.83547,88.398506,-12.0,-21.43696399999999,0.0
181.0,88.398506,215.78409,104.0,127.385584,0.0
195.0,215.78409,212.78247,14.0,-3.0016200000000026,0.0
194.0,212.78247,190.79413,-1.0,-21.988339999999994,0.0
195.0,190.79413,188.29495,1.0,-2.499180000000024,0.0
200.0,188.29495,199.02211,5.0,10.727159999999998,0.0
188.0,199.02211,186.41617,-12.0,-12.605940000000032,0.0
193.0,186.41617,186.23648,5.0,-0.1796899999999937,0.0
205.0,186.23648,198.6386,12.0,12.402119999999996,0.0
205.0,198.6386,196.9664,0.0,-1.6721999999999753,0.0
183.0,196.9664,179.74467,-22.0,-17.22172999999998,0.0
184.0,179.74467,184.70609,1.0,4.9614199999999755,0.0
200.0,184.70609,194.71013,16.0,10.004040000000003,0.0
373.0,194.71013,267.2956,173.0,72.58546999999999,1.0
181.0,267.2956,189.6141,168.0,-77.68149999999997,0.0
170.0,189.6141,176.71344,-11.0,-12.900660000000016,0.0
157.0,176.71344,150.69336,-13.0,-26.020080000000007,0.0
170.0,150.69336,171.2025,13.0,20.509139999999974,0.0
175.0,171.2025,170.40874,5.0,-0.7937600000000202,0.0
291.0,170.40874,266.16864,116.0,95.75989999999999,1.0
159.0,266.16864,162.83398,-132.0,-103.33465999999999,0.0
156.0,162.83398,155.25996,-3.0,-7.574020000000019,0.0
180.0,155.25996,168.46193,24.0,13.201969999999989,0.0
175.0,168.46193,171.49901,-5.0,3.037080000000003,0.0
172.0,171.49901,176.82889,-3.0,5.329880000000003,0.0
70.0,176.82889,66.750565,-102.0,-110.078325,0.0
66.0,66.750565,73.5421,-4.0,6.79153500000001,0.0
69.0,73.5421,71.328964,3.0,-2.21313600000002,0.0
78.0,71.328964,100.27438,9.0,28.945415999999994,0.0
95.0,100.27438,102.81212,17.0,2.5377399999999994,0.0
83.0,102.81212,95.473885,-12.0,-7.338234999999997,0.0
77.0,95.473885,93.91912,-6.0,-1.5547649999999749,0.0
70.0,93.91912,78.877304,-7.0,-15.04181600000004,0.0
167.0,78.877304,193.66792,97.0,114.79061600000001,1.0
74.0,193.66792,95.88842,-93.0,-97.77949999999998,0.0
75.0,95.88842,95.52713,1.0,-0.3612899999999968,0.0
70.0,95.52713,86.60008,-5.0,-8.927050000000008,0.0
257.0,86.60008,224.39742,-173.0,137.79734000000002,0.0
240.0,224.39742,243.58394,-17.0,19.18652,0.0
252.0,243.58394,246.5699,12.0,2.9859599999999773,0.0
256.0,246.5699,251.64676,4.0,5.076860000000011,0.0
104.0,251.64676,97.51249,-152.0,-154.13427000000001,0.0
112.0,97.51249,105.86428,8.0,8.351789999999994,0.0
100.0,105.86428,105.266914,-12.0,-0.5973659999999654,0.0
98.0,105.266914,109.45258,-2.0,4.185665999999998,0.0
101.0,109.45258,102.636024,3.0,-6.816555999999991,0.0
84.0,102.636024,96.68383,-17.0,-5.95219400000002,0.0
101.0,96.68383,112.38949,17.0,15.705659999999995,0.0
165.0,112.38949,177.31679,64.0,64.9273,1.0
100.0,177.31679,124.152794,-65.0,-53.163996,0.0
119.0,124.152794,,19.0,,0.0
