outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
125.0,124.075455,179.5304,13.0,55.45494499999998,-1.0
103.0,179.5304,101.82561,-22.0,-77.70479,-1.0
120.0,101.82561,156.2378,17.0,54.412189999999995,-1.0
107.0,156.2378,122.17452,-13.0,-34.06327999999996,-1.0
102.0,122.17452,111.14048,-5.0,-11.034040000000005,-1.0
94.0,111.14048,97.065575,-8.0,-14.074905000000001,-1.0
224.0,97.065575,207.0373,130.0,109.97172499999999,-1.0
231.0,207.0373,234.29457,7.0,27.257270000000005,-1.0
228.0,234.29457,224.2095,-3.0,-10.085069999999973,-1.0
204.0,224.2095,211.4139,-24.0,-12.795599999999979,-1.0
215.0,211.4139,197.80202,11.0,-13.611880000000042,-1.0
220.0,197.80202,203.96542,5.0,6.163399999999996,-1.0
208.0,203.96542,198.83707,-12.0,-5.128349999999955,-1.0
214.0,198.83707,196.67973,6.0,-2.1573399999999765,-1.0
253.0,196.67973,230.85776,39.0,34.17803000000001,-1.0
216.0,230.85776,218.19455,-37.0,-12.66321000000005,-1.0
211.0,218.19455,193.99457,-5.0,-24.199979999999982,-1.0
229.0,193.99457,197.99149,18.0,3.9969199999999887,-1.0
218.0,197.99149,211.96265,-11.0,13.971159999999998,-1.0
276.0,211.96265,247.05063,58.0,35.087980000000016,-1.0
254.0,247.05063,251.02405,-22.0,3.973419999999976,-1.0
267.0,251.02405,252.96909,13.0,1.9450400000000059,-1.0
278.0,252.96909,261.2152,11.0,8.246109999999987,-1.0
239.0,261.2152,237.59047,-39.0,-23.62473,-1.0
257.0,237.59047,239.79242,18.0,2.2019499999999823,-1.0
260.0,239.79242,241.37584,3.0,1.583420000000018,-1.0
273.0,241.37584,255.94037,13.0,14.56452999999999,-1.0
249.0,255.94037,244.29654,-24.0,-11.64382999999998,-1.0
261.0,244.29654,242.65732,12.0,-1.639220000000023,-1.0
251.0,242.65732,239.34328,-10.0,-3.3140399999999772,-1.0
265.0,239.34328,249.84726,14.0,10.503980000000013,-1.0
246.0,249.84726,242.06909,-19.0,-7.7781700000000455,-1.0
182.0,242.06909,173.61682,-64.0,-68.45227,-1.0
156.0,173.61682,166.37244,-26.0,-7.244379999999978,-1.0
169.0,166.37244,183.04236,13.0,16.66991999999999,-1.0
178.0,183.04236,186.59244,9.0,3.5500800000000083,-1.0
185.0,186.59244,183.6442,7.0,-2.9482399999999984,-1.0
52.0,183.6442,50.64035,-133.0,-133.00385,-1.0
70.0,50.64035,76.00925,18.0,25.368899999999996,-1.0
68.0,76.00925,70.286156,-2.0,-5.723094000000003,-1.0
58.0,70.286156,70.00784,-10.0,-0.278316000000018,-1.0
74.0,70.00784,89.86986,16.0,19.86202,-1.0
79.0,89.86986,87.16286,5.0,-2.7069999999999936,-1.0
76.0,87.16286,86.23648,-3.0,-0.9263799999999947,-1.0
74.0,86.23648,86.674835,-2.0,0.4383550000000014,-1.0
74.0,86.674835,89.351875,0.0,2.677040000000005,-1.0
65.0,89.351875,71.65612,-9.0,-17.69575500000002,-1.0
63.0,71.65612,79.0407,-2.0,7.38458,-1.0
76.0,79.0407,74.045296,13.0,-4.995404000000008,-1.0
51.0,74.045296,67.36928,-25.0,-6.676016000000004,-1.0
59.0,67.36928,72.43538,8.0,5.066099999999992,-1.0
59.0,72.43538,86.72392,0.0,14.288540000000012,-1.0
51.0,86.72392,48.10472,-8.0,-38.61919999999998,-1.0
69.0,48.10472,87.21947,18.0,39.11475,-1.0
71.0,87.21947,83.76225,2.0,-3.4572200000000066,-1.0
60.0,83.76225,71.66119,-11.0,-12.101059999999961,-1.0
41.0,71.66119,66.471085,-19.0,-5.190105000000017,-1.0
50.0,66.471085,41.60875,9.0,-24.86233500000003,-1.0
52.0,41.60875,41.412796,2.0,-0.19595400000002883,-1.0
57.0,41.412796,71.23912,5.0,29.826324,-1.0
85.0,71.23912,194.55206,28.0,123.31294000000001,-1.0
37.0,194.55206,56.14229,-48.0,-138.40977,-1.0
25.0,56.14229,26.845646,-12.0,-29.296644000000015,-1.0
19.0,26.845646,17.959158,-6.0,-8.886487999999986,-1.0
27.0,17.959158,29.144852,8.0,11.185694000000002,-1.0
26.0,29.144852,68.18642,-1.0,39.041568,-1.0
18.0,68.18642,75.96547,-8.0,7.779049999999998,-1.0
34.0,75.96547,53.772545,16.0,-22.192925000000002,-1.0
15.0,53.772545,17.253777,-19.0,-36.51876800000002,-1.0
14.0,17.253777,8.199642,-1.0,-9.054134999999974,-1.0
15.0,8.199642,45.807037,1.0,37.607395,-1.0
31.0,45.807037,143.27527,16.0,97.468233,-1.0
309.0,143.27527,267.28717,-82.0,124.0119,-1.0
319.0,267.28717,273.99847,10.0,6.711299999999994,-1.0
305.0,273.99847,273.175,-14.0,-0.8234699999999862,-1.0
316.0,273.175,273.87436,11.0,0.6993600000000129,-1.0
335.0,273.87436,274.26178,19.0,0.38741999999996324,-1.0
324.0,274.26178,274.12634,-11.0,-0.13543999999996004,-1.0
316.0,274.12634,273.88574,-8.0,-0.240600000000029,-1.0
314.0,273.88574,273.79355,-2.0,-0.09219000000001643,-1.0
309.0,273.79355,273.49744,-5.0,-0.29610999999999876,-1.0
315.0,273.49744,273.83466,6.0,0.3372200000000021,-1.0
154.0,273.83466,155.2108,-161.0,-118.62385999999998,-1.0
147.0,155.2108,144.9571,-7.0,-10.25369999999998,-1.0
154.0,144.9571,153.67966,7.0,8.722560000000016,-1.0
150.0,153.67966,153.23575,-4.0,-0.4439100000000167,-1.0
159.0,153.23575,159.74634,9.0,6.510590000000008,-1.0
138.0,159.74634,146.23694,-21.0,-13.509400000000028,-1.0
147.0,146.23694,167.7864,9.0,21.549459999999982,-1.0
160.0,167.7864,175.27055,13.0,7.48415,-1.0
218.0,175.27055,203.85565,58.0,28.58510000000001,-1.0
218.0,203.85565,224.45993,0.0,20.604280000000017,-1.0
216.0,224.45993,209.94821,-2.0,-14.511720000000025,-1.0
217.0,209.94821,201.08272,1.0,-8.865490000000023,-1.0
220.0,201.08272,198.7572,3.0,-2.325519999999983,-1.0
224.0,198.7572,208.09973,4.0,9.342529999999982,-1.0
230.0,208.09973,211.54526,6.0,3.4455300000000193,-1.0
129.0,211.54526,128.00403,-101.0,-83.54123000000004,-1.0
138.0,128.00403,138.69363,9.0,10.689600000000013,-1.0
129.0,138.69363,136.78189,-9.0,-1.9117400000000089,-1.0
130.0,136.78189,145.38803,1.0,8.606139999999982,-1.0
127.0,145.38803,135.0471,-3.0,-10.340929999999958,-1.0
134.0,135.0471,147.91402,7.0,12.866919999999993,-1.0
250.0,147.91402,227.43617,116.0,79.52215000000001,-1.0
251.0,227.43617,253.19473,1.0,25.75855999999999,-1.0
251.0,253.19473,247.69775,0.0,-5.496980000000008,-1.0
245.0,247.69775,238.07242,-6.0,-9.62533000000002,-1.0
239.0,238.07242,226.55011,-6.0,-11.522310000000004,-1.0
243.0,226.55011,229.6925,4.0,3.142390000000006,-1.0
241.0,229.6925,231.06136,-2.0,1.3688600000000122,-1.0
242.0,231.06136,229.95358,1.0,-1.107780000000048,-1.0
44.0,229.95358,56.599747,162.0,-173.35383299999998,-1.0
50.0,56.599747,53.780266,6.0,-2.819480999999996,-1.0
44.0,53.780266,31.293144,-6.0,-22.487122,-1.0
40.0,31.293144,41.7984,-4.0,10.505256,-1.0
63.0,41.7984,66.99326,23.0,25.194860000000006,-1.0
59.0,66.99326,152.6123,-4.0,85.61904,-1.0
58.0,152.6123,81.18843,-1.0,-71.42387000000002,-1.0
39.0,81.18843,51.024208,-19.0,-30.164221999999995,-1.0
228.0,51.024208,201.31873,-171.0,150.29452199999997,-1.0
211.0,201.31873,248.24423,-17.0,46.9255,-1.0
198.0,248.24423,201.67459,-13.0,-46.56963999999999,-1.0
211.0,201.67459,210.0501,13.0,8.375509999999991,-1.0
198.0,210.0501,190.83228,-13.0,-19.21781999999996,-1.0
215.0,190.83228,207.5188,17.0,16.68652,-1.0
193.0,207.5188,190.75894,-22.0,-16.759860000000003,-1.0
199.0,190.75894,190.69719,6.0,-0.06174999999996089,-1.0
189.0,190.69719,187.45718,-10.0,-3.240009999999984,-1.0
34.0,187.45718,41.647232,-155.0,-145.809948,-1.0
35.0,41.647232,37.977493,1.0,-3.6697389999999928,-1.0
32.0,37.977493,26.450983,-3.0,-11.52651000000003,-1.0
20.0,26.450983,17.4045,-12.0,-9.046483000000023,-1.0
20.0,17.4045,23.727085,0.0,6.322585,-1.0
25.0,23.727085,67.96014,5.0,44.23305499999999,-1.0
18.0,67.96014,76.575134,-7.0,8.61499400000001,-1.0
240.0,76.575134,220.63503,-138.0,144.05989599999998,-1.0
227.0,220.63503,254.21857,-13.0,33.58354,-1.0
219.0,254.21857,220.69487,-8.0,-33.52369999999996,-1.0
203.0,220.69487,202.76765,-16.0,-17.927220000000034,-1.0
223.0,202.76765,199.37927,20.0,-3.3883799999999837,-1.0
227.0,199.37927,217.72606,4.0,18.34679,-1.0
222.0,217.72606,206.1503,-5.0,-11.575760000000002,-1.0
212.0,206.1503,195.57141,-10.0,-10.578890000000001,-1.0
232.0,195.57141,208.22707,20.0,12.655660000000012,-1.0
233.0,208.22707,219.44518,1.0,11.218109999999996,-1.0
215.0,219.44518,202.04156,-18.0,-17.40361999999999,-1.0
235.0,202.04156,204.5971,20.0,2.5555400000000077,-1.0
209.0,204.5971,201.73018,-26.0,-2.86692000000005,-1.0
245.0,201.73018,218.02548,36.0,16.295299999999997,-1.0
37.0,218.02548,49.759293,152.0,-168.266187,-1.0
21.0,49.759293,19.877949,-16.0,-29.881344000000013,-1.0
44.0,19.877949,59.153316,23.0,39.275366999999996,-1.0
37.0,59.153316,49.14971,-7.0,-10.00360599999999,-1.0
32.0,49.14971,34.898018,-5.0,-14.251691999999991,-1.0
54.0,34.898018,74.2112,22.0,39.313182000000005,-1.0
25.0,74.2112,6.8750205,-29.0,-67.33617950000001,-1.0
79.0,6.8750205,162.95787,54.0,156.0828495,-1.0
95.0,162.95787,94.91821,16.0,-68.03966000000003,-1.0
88.0,94.91821,103.05931,-7.0,8.141099999999994,-1.0
278.0,103.05931,245.31454,-170.0,142.25522999999998,-1.0
271.0,245.31454,264.32016,-7.0,19.005619999999993,-1.0
275.0,264.32016,264.39856,4.0,0.07839999999998781,-1.0
281.0,264.39856,267.06732,6.0,2.6687600000000202,-1.0
298.0,267.06732,271.86688,17.0,4.799559999999985,-1.0
280.0,271.86688,266.94183,-18.0,-4.925049999999999,-1.0
268.0,266.94183,260.45862,-12.0,-6.4832099999999855,-1.0
280.0,260.45862,265.23657,12.0,4.777949999999976,-1.0
270.0,265.23657,260.48676,-10.0,-4.749809999999968,-1.0
285.0,260.48676,266.7577,15.0,6.270939999999996,-1.0
267.0,266.7577,258.88208,-18.0,-7.875620000000026,-1.0
271.0,258.88208,259.49655,4.0,0.6144700000000398,-1.0
112.0,259.49655,111.41239,-159.0,-148.08416,-1.0
124.0,111.41239,113.9393,12.0,2.526910000000001,-1.0
111.0,113.9393,126.98215,-13.0,13.042850000000001,-1.0
110.0,126.98215,122.03595,-1.0,-4.946199999999976,-1.0
133.0,122.03595,144.18886,23.0,22.152910000000006,-1.0
122.0,144.18886,125.90223,-11.0,-18.286630000000002,-1.0
122.0,125.90223,141.36023,0.0,15.457999999999998,-1.0
106.0,141.36023,123.40867,-16.0,-17.951559999999972,-1.0
123.0,123.40867,137.80676,17.0,14.398089999999996,-1.0
122.0,137.80676,151.29955,-1.0,13.492790000000014,-1.0
203.0,151.29955,203.42313,81.0,52.123579999999976,-1.0
226.0,203.42313,229.84387,23.0,26.420740000000023,-1.0
230.0,229.84387,215.34766,4.0,-14.49621000000002,-1.0
214.0,215.34766,204.0318,-16.0,-11.315859999999986,-1.0
228.0,204.0318,206.89209,14.0,2.860289999999992,-1.0
213.0,206.89209,200.98895,-15.0,-5.903140000000008,-1.0
223.0,200.98895,202.82324,10.0,1.83429000000001,-1.0
228.0,202.82324,208.54858,5.0,5.7253399999999885,-1.0
210.0,208.54858,200.10382,-18.0,-8.444759999999974,-1.0
230.0,200.10382,204.66083,20.0,4.557009999999991,-1.0
213.0,204.66083,202.3676,-17.0,-2.293229999999994,-1.0
218.0,202.3676,201.10637,5.0,-1.2612300000000118,-1.0
230.0,201.10637,205.61243,12.0,4.506059999999991,-1.0
234.0,205.61243,217.26955,4.0,11.65712000000002,-1.0
230.0,217.26955,211.8024,-4.0,-5.467150000000004,-1.0
242.0,211.8024,213.52359,12.0,1.721190000000007,-1.0
251.0,213.52359,229.09619,9.0,15.572599999999994,-1.0
229.0,229.09619,220.5241,-22.0,-8.572090000000003,-1.0
143.0,220.5241,138.29298,-86.0,-82.23112000000003,-1.0
138.0,138.29298,138.65445,-5.0,0.36146999999999707,-1.0
117.0,138.65445,130.35437,-21.0,-8.30007999999998,-1.0
152.0,130.35437,153.73395,35.0,23.379580000000004,-1.0
143.0,153.73395,146.61374,-9.0,-7.120209999999986,-1.0
142.0,146.61374,150.23102,-1.0,3.617279999999994,-1.0
125.0,150.23102,145.96947,-17.0,-4.26155,-1.0
97.0,145.96947,107.891914,-28.0,-38.077556000000016,-1.0
115.0,107.891914,156.95616,18.0,49.06424600000001,-1.0
97.0,156.95616,108.682724,-18.0,-48.273436000000004,-1.0
98.0,108.682724,90.57601,1.0,-18.10671400000001,-1.0
84.0,90.57601,84.47476,-14.0,-6.101249999999993,-1.0
85.0,84.47476,104.10524,1.0,19.63047999999999,-1.0
94.0,104.10524,97.47817,9.0,-6.627070000000003,-1.0
96.0,97.47817,108.091064,2.0,10.612893999999997,-1.0
104.0,108.091064,113.02099,8.0,4.929925999999995,-1.0
68.0,113.02099,71.34131,-36.0,-41.67968000000002,-1.0
68.0,71.34131,85.87608,0.0,14.534770000000009,-1.0
49.0,85.87608,49.02903,-19.0,-36.847050000000024,-1.0
73.0,49.02903,83.63169,24.0,34.60266000000001,-1.0
50.0,83.63169,85.0309,-23.0,1.3992099999999965,-1.0
44.0,85.0309,44.0142,-6.0,-41.016700000000014,-1.0
60.0,44.0142,79.93521,16.0,35.921009999999995,-1.0
59.0,79.93521,65.19531,-1.0,-14.739899999999977,-1.0
51.0,65.19531,52.652603,-8.0,-12.542707000000007,-1.0
60.0,52.652603,74.555725,9.0,21.903121999999996,-1.0
49.0,74.555725,44.5463,-11.0,-30.009424999999965,-1.0
50.0,44.5463,57.552795,1.0,13.006495000000001,-1.0
57.0,57.552795,61.085667,7.0,3.5328719999999976,-1.0
47.0,61.085667,53.334816,-10.0,-7.7508510000000115,-1.0
52.0,53.334816,51.029034,5.0,-2.305782000000022,-1.0
87.0,51.029034,117.669556,35.0,66.640522,-1.0
73.0,117.669556,125.11575,-14.0,7.4461940000000055,-1.0
97.0,125.11575,108.10961,24.0,-17.006140000000016,-1.0
76.0,108.10961,106.00484,-21.0,-2.1047700000000304,-1.0
78.0,106.00484,92.464134,2.0,-13.540706,-1.0
94.0,92.464134,117.35051,16.0,24.886376,-1.0
98.0,117.35051,113.95394,4.0,-3.396569999999997,-1.0
78.0,113.95394,92.81162,-20.0,-21.142319999999984,-1.0
60.0,92.81162,63.177696,-18.0,-29.63392399999998,-1.0
80.0,63.177696,90.62857,20.0,27.450874,-1.0
193.0,90.62857,216.7781,113.0,126.14953,-1.0
197.0,216.7781,221.06569,4.0,4.2875899999999945,-1.0
203.0,221.06569,203.07329,6.0,-17.992399999999975,-1.0
190.0,203.07329,188.9616,-13.0,-14.111689999999953,-1.0
182.0,188.9616,189.55348,-8.0,0.5918800000000033,-1.0
193.0,189.55348,190.78331,11.0,1.2298299999999927,-1.0
206.0,190.78331,196.224,13.0,5.440689999999989,-1.0
201.0,196.224,195.64732,-5.0,-0.5766800000000103,-1.0
187.0,195.64732,,-14.0,,-1.0
