outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
46.0,61.552883,53.81329,-5.0,-7.7395930000000135,-1.0
38.0,53.81329,44.569828,-8.0,-9.243462000000022,-1.0
112.0,44.569828,57.41696,74.0,12.847132000000002,-1.0
125.0,57.41696,81.90631,13.0,24.48935,-1.0
103.0,81.90631,120.49018,-22.0,38.58386999999999,-1.0
120.0,120.49018,140.53714,17.0,20.04696,-1.0
107.0,140.53714,139.93646,-13.0,-0.6006800000000112,-1.0
102.0,139.93646,120.35747,-5.0,-19.578989999999976,-1.0
94.0,120.35747,124.282074,-8.0,3.924603999999988,-1.0
224.0,124.282074,111.99432,130.0,-12.287754000000007,-1.0
231.0,111.99432,121.12614,7.0,9.131820000000005,-1.0
228.0,121.12614,139.7989,-3.0,18.672759999999997,-1.0
204.0,139.7989,152.19722,-24.0,12.398319999999984,-1.0
215.0,152.19722,158.84587,11.0,6.6486500000000035,-1.0
220.0,158.84587,169.21313,5.0,10.367260000000016,-1.0
208.0,169.21313,180.19058,-12.0,10.977450000000005,-1.0
214.0,180.19058,190.67708,6.0,10.486499999999978,-1.0
253.0,190.67708,192.82602,39.0,2.1489400000000103,-1.0
216.0,192.82602,206.3472,-37.0,13.521179999999987,-1.0
211.0,206.3472,214.38347,-5.0,8.036270000000002,-1.0
229.0,214.38347,221.41705,18.0,7.033580000000001,-1.0
218.0,221.41705,225.65805,-11.0,4.241000000000014,-1.0
276.0,225.65805,236.6532,58.0,10.995149999999995,-1.0
254.0,236.6532,253.45241,-22.0,16.799209999999988,-1.0
267.0,253.45241,266.40945,13.0,12.957040000000006,-1.0
278.0,266.40945,278.84576,11.0,12.436309999999992,-1.0
239.0,278.84576,255.3688,-39.0,-23.476959999999963,-1.0
257.0,255.3688,269.26727,18.0,13.898470000000003,-1.0
260.0,269.26727,271.6454,3.0,2.3781299999999987,-1.0
273.0,271.6454,280.43823,13.0,8.79282999999998,-1.0
249.0,280.43823,267.25186,-24.0,-13.186369999999954,-1.0
261.0,267.25186,275.18686,12.0,7.935000000000002,-1.0
251.0,275.18686,267.8343,-10.0,-7.3525600000000395,-1.0
265.0,267.8343,276.11758,14.0,8.28327999999999,-1.0
246.0,276.11758,263.46295,-19.0,-12.654629999999997,-1.0
182.0,263.46295,208.25137,-64.0,-55.21157999999997,-1.0
156.0,208.25137,164.37842,-26.0,-43.87295,-1.0
169.0,164.37842,167.90894,13.0,3.5305199999999957,-1.0
178.0,167.90894,178.74881,9.0,10.83986999999999,-1.0
185.0,178.74881,189.45744,7.0,10.70863,-1.0
52.0,189.45744,137.4434,-133.0,-52.01404000000002,-1.0
70.0,137.4434,83.50405,18.0,-53.93934999999999,-1.0
68.0,83.50405,63.49376,-2.0,-20.010289999999998,-1.0
58.0,63.49376,60.871124,-10.0,-2.622636,-1.0
74.0,60.871124,66.57785,16.0,5.706725999999996,-1.0
79.0,66.57785,78.046295,5.0,11.468445000000003,-1.0
76.0,78.046295,92.43651,-3.0,14.390214999999998,-1.0
74.0,92.43651,99.80003,-2.0,7.363520000000008,-1.0
74.0,99.80003,116.90224,0.0,17.10221,-1.0
65.0,116.90224,125.12664,-9.0,8.224399999999989,-1.0
63.0,125.12664,117.77188,-2.0,-7.354759999999999,-1.0
76.0,117.77188,115.69834,13.0,-2.07353999999998,-1.0
51.0,115.69834,121.62216,-25.0,5.923819999999992,-1.0
59.0,121.62216,112.70137,8.0,-8.92079000000001,-1.0
59.0,112.70137,110.325195,0.0,-2.3761749999999893,-1.0
51.0,110.325195,115.14284,-8.0,4.817645000000013,-1.0
69.0,115.14284,113.802124,18.0,-1.3407159999999863,-1.0
71.0,113.802124,120.13855,2.0,6.336425999999989,-1.0
60.0,120.13855,124.29806,-11.0,4.159510000000012,-1.0
41.0,124.29806,113.99469,-19.0,-10.303369999999973,-1.0
50.0,113.99469,94.92546,9.0,-19.069230000000005,-1.0
52.0,94.92546,89.33694,2.0,-5.588520000000017,-1.0
57.0,89.33694,97.36308,5.0,8.026139999999998,-1.0
85.0,97.36308,107.37092,28.0,10.007840000000002,-1.0
37.0,107.37092,120.09256,-48.0,12.721640000000008,-1.0
25.0,120.09256,101.51557,-12.0,-18.576990000000023,-1.0
19.0,101.51557,85.409515,-6.0,-16.10605499999997,-1.0
27.0,85.409515,81.56358,8.0,-3.845934999999997,-1.0
26.0,81.56358,88.68486,-1.0,7.121279999999999,-1.0
18.0,88.68486,96.74602,-8.0,8.061160000000001,-1.0
34.0,96.74602,88.6017,16.0,-8.144319999999993,-1.0
15.0,88.6017,92.79699,-19.0,4.19529,-1.0
14.0,92.79699,97.60518,-1.0,4.80819000000001,-1.0
15.0,97.60518,96.010864,1.0,-1.594315999999992,-1.0
31.0,96.010864,87.720634,16.0,-8.290230000000008,-1.0
309.0,87.720634,125.47508,-82.0,37.754446,-1.0
319.0,125.47508,243.68408,10.0,118.20899999999999,-1.0
305.0,243.68408,308.95532,-14.0,65.27123999999998,-1.0
316.0,308.95532,314.74796,11.0,5.792640000000006,-1.0
335.0,314.74796,314.91644,19.0,0.16848000000004504,-1.0
324.0,314.91644,314.85095,-11.0,-0.06549000000001115,-1.0
316.0,314.85095,314.58722,-8.0,-0.26373000000000957,-1.0
314.0,314.58722,314.47955,-2.0,-0.10766999999998461,-1.0
309.0,314.47955,314.0725,-5.0,-0.40705000000002656,-1.0
315.0,314.0725,314.55206,6.0,0.4795599999999922,-1.0
154.0,314.55206,216.41156,-161.0,-98.14049999999997,-1.0
147.0,216.41156,165.97217,-7.0,-50.43939,-1.0
154.0,165.97217,157.55838,7.0,-8.413790000000006,-1.0
150.0,157.55838,168.84187,-4.0,11.28349,-1.0
159.0,168.84187,176.25824,9.0,7.416370000000001,-1.0
138.0,176.25824,171.53543,-21.0,-4.722809999999981,-1.0
147.0,171.53543,167.00415,9.0,-4.531279999999981,-1.0
160.0,167.00415,177.17015,13.0,10.165999999999997,-1.0
218.0,177.17015,174.67024,58.0,-2.49991,-1.0
218.0,174.67024,181.3407,0.0,6.670459999999991,-1.0
216.0,181.3407,191.53824,-2.0,10.197540000000004,-1.0
217.0,191.53824,202.02739,1.0,10.489149999999995,-1.0
220.0,202.02739,210.661,3.0,8.633610000000004,-1.0
224.0,210.661,218.1988,4.0,7.537800000000004,-1.0
230.0,218.1988,225.38933,6.0,7.190529999999995,-1.0
129.0,225.38933,171.6336,-101.0,-53.75572999999997,-1.0
138.0,171.6336,116.52126,9.0,-55.11234000000002,-1.0
129.0,116.52126,111.27483,-9.0,-5.246430000000032,-1.0
130.0,111.27483,123.73142,1.0,12.456590000000006,-1.0
127.0,123.73142,134.69475,-3.0,10.96333,-1.0
134.0,134.69475,153.90585,7.0,19.211099999999988,-1.0
250.0,153.90585,140.52562,116.0,-13.380229999999983,-1.0
251.0,140.52562,160.32938,1.0,19.803759999999983,-1.0
251.0,160.32938,170.89171,0.0,10.562330000000003,-1.0
245.0,170.89171,186.40352,-6.0,15.511809999999997,-1.0
239.0,186.40352,205.59543,-6.0,19.191910000000007,-1.0
243.0,205.59543,223.56778,4.0,17.972350000000006,-1.0
241.0,223.56778,234.0599,-2.0,10.49212,-1.0
242.0,234.0599,244.31589,1.0,10.255989999999997,-1.0
44.0,244.31589,160.85052,162.0,-83.46537000000001,-1.0
50.0,160.85052,96.90086,6.0,-63.949659999999994,-1.0
44.0,96.90086,75.57359,-6.0,-21.32727,-1.0
40.0,75.57359,59.39284,-4.0,-16.18074999999999,-1.0
63.0,59.39284,52.037567,23.0,-7.355273000000011,-1.0
59.0,52.037567,51.38851,-4.0,-0.6490570000000275,-1.0
58.0,51.38851,64.26429,-1.0,12.875780000000006,-1.0
39.0,64.26429,69.406456,-19.0,5.142166000000003,-1.0
228.0,69.406456,78.617325,-171.0,9.210868999999988,-1.0
211.0,78.617325,95.2244,-17.0,16.60707500000001,-1.0
198.0,95.2244,142.43663,-13.0,47.212230000000005,-1.0
211.0,142.43663,161.90141,13.0,19.46477999999999,-1.0
198.0,161.90141,177.2791,-13.0,15.377690000000001,-1.0
215.0,177.2791,188.56537,17.0,11.286270000000002,-1.0
193.0,188.56537,198.81631,-22.0,10.250939999999986,-1.0
199.0,198.81631,204.01819,6.0,5.201880000000017,-1.0
189.0,204.01819,203.64212,-10.0,-0.376070000000027,-1.0
34.0,203.64212,137.59494,-155.0,-66.04718000000003,-1.0
35.0,137.59494,93.304405,1.0,-44.29053499999998,-1.0
32.0,93.304405,71.75072,-3.0,-21.553684999999973,-1.0
20.0,71.75072,71.297264,-12.0,-0.45345600000001696,-1.0
20.0,71.297264,84.03113,0.0,12.733866000000006,-1.0
25.0,84.03113,88.707054,5.0,4.675923999999995,-1.0
18.0,88.707054,94.70043,-7.0,5.993375999999998,-1.0
240.0,94.70043,83.75084,-138.0,-10.94959,-1.0
227.0,83.75084,101.87065,-13.0,18.11981,-1.0
219.0,101.87065,136.2799,-8.0,34.40925,-1.0
203.0,136.2799,154.79741,-16.0,18.517510000000016,-1.0
223.0,154.79741,161.31892,20.0,6.521509999999978,-1.0
227.0,161.31892,171.80307,4.0,10.48415,-1.0
222.0,171.80307,180.10617,-5.0,8.3031,-1.0
212.0,180.10617,192.48602,-10.0,12.379850000000005,-1.0
232.0,192.48602,200.32176,20.0,7.8357400000000155,-1.0
233.0,200.32176,212.03094,1.0,11.709179999999975,-1.0
215.0,212.03094,219.98495,-18.0,7.954010000000011,-1.0
235.0,219.98495,227.47002,20.0,7.485070000000007,-1.0
209.0,227.47002,224.19846,-26.0,-3.2715600000000222,-1.0
245.0,224.19846,235.62613,36.0,11.427669999999978,-1.0
37.0,235.62613,154.34259,152.0,-81.28354000000002,-1.0
21.0,154.34259,98.43399,-16.0,-55.90859999999998,-1.0
44.0,98.43399,77.06238,23.0,-21.371609999999976,-1.0
37.0,77.06238,63.788414,-7.0,-13.273965999999973,-1.0
32.0,63.788414,60.033867,-5.0,-3.7545470000000023,-1.0
54.0,60.033867,47.40744,22.0,-12.626426999999978,-1.0
25.0,47.40744,43.083324,-29.0,-4.324116000000004,-1.0
79.0,43.083324,57.097267,54.0,14.013943000000005,-1.0
95.0,57.097267,76.99235,16.0,19.895083,-1.0
88.0,76.99235,98.44977,-7.0,21.45742,-1.0
278.0,98.44977,119.93938,-170.0,21.48961,-1.0
271.0,119.93938,176.56557,-7.0,56.62619000000001,-1.0
275.0,176.56557,270.91513,4.0,94.34955999999997,-1.0
281.0,270.91513,310.0859,6.0,39.170770000000005,-1.0
298.0,310.0859,312.59082,17.0,2.504920000000027,-1.0
280.0,312.59082,304.80548,-18.0,-7.785340000000019,-1.0
268.0,304.80548,296.38562,-12.0,-8.419859999999971,-1.0
280.0,296.38562,305.16153,12.0,8.77591000000001,-1.0
270.0,305.16153,297.5504,-10.0,-7.611130000000003,-1.0
285.0,297.5504,308.42017,15.0,10.86976999999996,-1.0
267.0,308.42017,294.6182,-18.0,-13.801969999999983,-1.0
271.0,294.6182,298.28796,4.0,3.6697599999999966,-1.0
112.0,298.28796,186.75223,-159.0,-111.53573,-1.0
124.0,186.75223,119.456955,12.0,-67.295275,-1.0
111.0,119.456955,107.93511,-13.0,-11.521844999999985,-1.0
110.0,107.93511,116.1856,-1.0,8.25049,-1.0
133.0,116.1856,129.76439,23.0,13.578789999999998,-1.0
122.0,129.76439,138.44153,-11.0,8.677140000000009,-1.0
122.0,138.44153,145.70898,0.0,7.267449999999997,-1.0
106.0,145.70898,143.32388,-16.0,-2.385099999999966,-1.0
123.0,143.32388,135.15689,17.0,-8.166989999999998,-1.0
122.0,135.15689,150.70193,-1.0,15.54504,-1.0
203.0,150.70193,148.14102,81.0,-2.5609100000000353,-1.0
226.0,148.14102,160.38048,23.0,12.239460000000008,-1.0
230.0,160.38048,166.86162,4.0,6.481139999999982,-1.0
214.0,166.86162,177.40604,-16.0,10.544420000000002,-1.0
228.0,177.40604,184.99252,14.0,7.586480000000023,-1.0
213.0,184.99252,197.46445,-15.0,12.471929999999986,-1.0
223.0,197.46445,206.29883,10.0,8.83438000000001,-1.0
228.0,206.29883,215.63414,5.0,9.335309999999993,-1.0
210.0,215.63414,219.62878,-18.0,3.994640000000004,-1.0
230.0,219.62878,226.47021,20.0,6.841430000000003,-1.0
213.0,226.47021,226.4898,-17.0,0.01958999999999378,-1.0
218.0,226.4898,232.53503,5.0,6.045230000000004,-1.0
230.0,232.53503,240.64084,12.0,8.105809999999991,-1.0
234.0,240.64084,250.12488,4.0,9.484039999999993,-1.0
230.0,250.12488,253.12878,-4.0,3.003900000000016,-1.0
242.0,253.12878,261.00293,12.0,7.874149999999986,-1.0
251.0,261.00293,265.88553,9.0,4.882600000000025,-1.0
229.0,265.88553,248.9732,-22.0,-16.912329999999997,-1.0
143.0,248.9732,191.67259,-86.0,-57.300610000000006,-1.0
138.0,191.67259,138.2799,-5.0,-53.392690000000016,-1.0
117.0,138.2799,116.50154,-21.0,-21.77836000000002,-1.0
152.0,116.50154,102.788025,35.0,-13.71351500000003,-1.0
143.0,102.788025,118.48953,-9.0,15.701504999999997,-1.0
142.0,118.48953,136.02362,-1.0,17.534089999999992,-1.0
125.0,136.02362,148.61456,-17.0,12.590940000000018,-1.0
97.0,148.61456,131.85349,-28.0,-16.761070000000018,-1.0
115.0,131.85349,107.52949,18.0,-24.324000000000012,-1.0
97.0,107.52949,121.84036,-18.0,14.310870000000008,-1.0
98.0,121.84036,123.482635,1.0,1.642274999999998,-1.0
84.0,123.482635,116.95352,-14.0,-6.52911499999999,-1.0
85.0,116.95352,120.500916,1.0,3.547396000000006,-1.0
94.0,120.500916,132.0593,9.0,11.558384000000004,-1.0
96.0,132.0593,137.97778,2.0,5.918479999999988,-1.0
104.0,137.97778,136.42615,8.0,-1.5516299999999887,-1.0
68.0,136.42615,131.2199,-36.0,-5.206250000000011,-1.0
68.0,131.2199,107.92586,0.0,-23.294039999999995,-1.0
49.0,107.92586,101.9717,-19.0,-5.954160000000002,-1.0
73.0,101.9717,100.39389,24.0,-1.5778099999999995,-1.0
50.0,100.39389,113.56523,-23.0,13.17134,-1.0
44.0,113.56523,112.79816,-6.0,-0.7670699999999897,-1.0
60.0,112.79816,99.103516,16.0,-13.694643999999982,-1.0
59.0,99.103516,102.11505,-1.0,3.0115339999999975,-1.0
51.0,102.11505,113.35102,-8.0,11.235970000000009,-1.0
60.0,113.35102,113.25418,9.0,-0.09683999999998605,-1.0
49.0,113.25418,115.20805,-11.0,1.9538699999999949,-1.0
50.0,115.20805,110.15761,1.0,-5.0504399999999805,-1.0
57.0,110.15761,104.78284,7.0,-5.374770000000012,-1.0
47.0,104.78284,109.63635,-10.0,4.85351,-1.0
52.0,109.63635,108.67963,5.0,-0.9567200000000184,-1.0
87.0,108.67963,103.84268,35.0,-4.836950000000002,-1.0
73.0,103.84268,113.541016,-14.0,9.698335999999998,-1.0
97.0,113.541016,116.718,24.0,3.1769840000000045,-1.0
76.0,116.718,128.87549,-21.0,12.15749000000001,-1.0
78.0,128.87549,123.64909,2.0,-5.226400000000012,-1.0
94.0,123.64909,122.08954,16.0,-1.5595500000000015,-1.0
98.0,122.08954,137.57948,4.0,15.48993999999999,-1.0
78.0,137.57948,132.497,-20.0,-5.0824799999999755,-1.0
60.0,132.497,105.488174,-18.0,-27.008826,-1.0
80.0,105.488174,91.25422,20.0,-14.233953999999983,-1.0
193.0,91.25422,93.694336,113.0,2.4401160000000033,-1.0
197.0,93.694336,101.44864,4.0,7.7543039999999905,-1.0
203.0,101.44864,134.78592,6.0,33.33728000000001,-1.0
190.0,134.78592,151.276,-13.0,16.490080000000006,-1.0
182.0,151.276,166.81413,-8.0,15.538129999999995,-1.0
193.0,166.81413,184.46448,11.0,17.650350000000003,-1.0
206.0,184.46448,194.17152,13.0,9.707039999999978,-1.0
201.0,194.17152,201.85236,-5.0,7.680840000000018,-1.0
187.0,201.85236,,-14.0,,-1.0
