outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
275.0,266.16528,271.87845,17.0,5.713169999999991,-1.0
275.0,271.87845,273.77197,0.0,1.8935200000000236,-1.0
287.0,273.77197,276.68875,12.0,2.916780000000017,-1.0
278.0,276.68875,275.66412,-9.0,-1.024630000000002,-1.0
268.0,275.66412,272.3936,-10.0,-3.270520000000033,-1.0
289.0,272.3936,276.82245,21.0,4.428850000000011,-1.0
278.0,276.82245,275.67438,-11.0,-1.1480700000000184,-1.0
169.0,275.67438,160.9918,-109.0,-114.68257999999997,-1.0
153.0,160.9918,153.92409,-16.0,-7.067710000000034,-1.0
166.0,153.92409,162.21869,13.0,8.294600000000003,-1.0
166.0,162.21869,166.34058,0.0,4.121889999999979,-1.0
156.0,166.34058,156.36252,-10.0,-9.978060000000028,-1.0
146.0,156.36252,145.17232,-10.0,-11.190200000000004,-1.0
158.0,145.17232,148.07416,12.0,2.901839999999993,-1.0
205.0,148.07416,187.94658,47.0,39.872420000000005,-1.0
188.0,187.94658,182.95422,-17.0,-4.992360000000019,-1.0
186.0,182.95422,181.81439,-2.0,-1.1398299999999608,-1.0
196.0,181.81439,185.56258,10.0,3.748189999999994,-1.0
180.0,185.56258,179.90254,-16.0,-5.660039999999981,-1.0
209.0,179.90254,191.83257,29.0,11.930030000000016,-1.0
196.0,191.83257,188.33318,-13.0,-3.4993900000000053,-1.0
204.0,188.33318,191.33235,8.0,2.9991699999999923,-1.0
194.0,191.33235,187.15466,-10.0,-4.177689999999984,-1.0
209.0,187.15466,193.81114,15.0,6.656479999999988,-1.0
191.0,193.81114,186.48994,-18.0,-7.321199999999976,-1.0
203.0,186.48994,190.13316,12.0,3.6432200000000137,-1.0
71.0,190.13316,77.95296,-132.0,-112.18020000000001,-1.0
99.0,77.95296,93.40511,28.0,15.452149999999989,-1.0
94.0,93.40511,104.06097,-5.0,10.655860000000004,-1.0
79.0,104.06097,93.17462,-15.0,-10.886349999999993,-1.0
80.0,93.17462,92.83049,1.0,-0.34413000000000693,-1.0
65.0,92.83049,81.28303,-15.0,-11.547460000000001,-1.0
88.0,81.28303,93.0684,23.0,11.78537,-1.0
86.0,93.0684,98.12418,-2.0,5.055779999999999,-1.0
75.0,98.12418,90.23676,-11.0,-7.88742000000002,-1.0
97.0,90.23676,105.855,22.0,15.61824,-1.0
97.0,105.855,109.11118,0.0,3.2561800000000005,-1.0
84.0,109.11118,98.44499,-13.0,-10.666190000000029,-1.0
82.0,98.44499,96.05502,-2.0,-2.3899700000000053,-1.0
92.0,96.05502,103.55902,10.0,7.504000000000005,-1.0
113.0,103.55902,124.734795,21.0,21.175775,-1.0
122.0,124.734795,132.52986,9.0,7.795065000000008,-1.0
125.0,132.52986,136.92998,3.0,4.400119999999987,-1.0
137.0,136.92998,142.73177,12.0,5.801790000000011,-1.0
117.0,142.73177,134.41985,-20.0,-8.311919999999986,-1.0
283.0,134.41985,269.50082,166.0,135.08096999999998,-1.0
296.0,269.50082,277.22913,13.0,7.728310000000022,-1.0
306.0,277.22913,277.68622,10.0,0.4570899999999938,-1.0
287.0,277.68622,276.88422,-19.0,-0.8019999999999641,-1.0
270.0,276.88422,273.48807,-17.0,-3.396150000000034,-1.0
283.0,273.48807,276.2094,13.0,2.721330000000023,-1.0
315.0,276.2094,277.80493,32.0,1.5955299999999966,-1.0
293.0,277.80493,277.28253,-22.0,-0.5224000000000046,-1.0
292.0,277.28253,277.2191,-1.0,-0.06342999999998256,-1.0
287.0,277.2191,276.8709,-5.0,-0.3482000000000198,-1.0
287.0,276.8709,276.8594,0.0,-0.011500000000012278,-1.0
279.0,276.8594,275.86713,-8.0,-0.9922700000000191,-1.0
289.0,275.86713,276.98425,10.0,1.11712,-1.0
287.0,276.98425,276.86285,-2.0,-0.12139999999999418,-1.0
221.0,276.86285,220.02046,-66.0,-56.842389999999966,-1.0
238.0,220.02046,228.1697,17.0,8.149239999999992,-1.0
238.0,228.1697,225.56784,0.0,-2.601859999999988,-1.0
229.0,225.56784,217.8329,-9.0,-7.734939999999995,-1.0
230.0,217.8329,215.3695,1.0,-2.4633999999999787,-1.0
236.0,215.3695,217.39944,6.0,2.0299400000000105,-1.0
247.0,217.39944,226.54596,11.0,9.14652000000001,-1.0
229.0,226.54596,218.7937,-18.0,-7.752259999999978,-1.0
235.0,218.7937,218.12262,6.0,-0.6710799999999608,-1.0
226.0,218.12262,213.70879,-9.0,-4.413830000000019,-1.0
218.0,213.70879,209.19766,-8.0,-4.51112999999998,-1.0
236.0,209.19766,216.37947,18.0,7.1818099999999845,-1.0
230.0,216.37947,214.98134,-6.0,-1.3981300000000374,-1.0
244.0,214.98134,223.31096,14.0,8.329620000000006,-1.0
250.0,223.31096,234.0659,6.0,10.754940000000005,-1.0
169.0,234.0659,172.09477,-81.0,-61.97113000000002,-1.0
163.0,172.09477,167.40445,-6.0,-4.6903200000000425,-1.0
168.0,167.40445,170.63658,5.0,3.232130000000012,-1.0
184.0,170.63658,177.93304,16.0,7.296459999999996,-1.0
171.0,177.93304,169.72939,-13.0,-8.203650000000039,-1.0
75.0,169.72939,77.42213,-96.0,-92.30725999999999,-1.0
75.0,77.42213,73.634056,0.0,-3.7880739999999946,-1.0
66.0,73.634056,71.16952,-9.0,-2.4645360000000096,-1.0
104.0,71.16952,100.37439,38.0,29.20487,-1.0
76.0,100.37439,89.77393,-28.0,-10.600459999999998,-1.0
83.0,89.77393,90.20663,7.0,0.4327000000000112,-1.0
76.0,90.20663,89.946526,-7.0,-0.26010400000001255,-1.0
73.0,89.946526,86.19266,-3.0,-3.7538660000000164,-1.0
61.0,86.19266,77.69961,-12.0,-8.493049999999982,-1.0
81.0,77.69961,88.338875,20.0,10.639264999999995,-1.0
171.0,88.338875,175.13481,90.0,86.79593499999999,-1.0
188.0,175.13481,185.57608,17.0,10.441270000000003,-1.0
198.0,185.57608,186.82866,10.0,1.2525800000000231,-1.0
28.0,186.82866,61.30445,-170.0,-125.52421000000001,-1.0
30.0,61.30445,42.59804,2.0,-18.706410000000005,-1.0
28.0,42.59804,37.912613,-2.0,-4.685427000000004,-1.0
47.0,37.912613,48.9486,19.0,11.035986999999999,-1.0
32.0,48.9486,38.822105,-15.0,-10.126494999999977,-1.0
42.0,38.822105,53.087173,10.0,14.265068,-1.0
59.0,53.087173,68.99876,17.0,15.911587000000004,-1.0
47.0,68.99876,70.48662,-12.0,1.4878599999999977,-1.0
35.0,70.48662,65.39078,-12.0,-5.09584000000001,-1.0
54.0,65.39078,76.07604,19.0,10.68526,-1.0
34.0,76.07604,64.016174,-20.0,-12.059866,-1.0
43.0,64.016174,68.87961,9.0,4.863435999999993,-1.0
47.0,68.87961,70.77227,4.0,1.8926600000000064,-1.0
40.0,70.77227,67.29478,-7.0,-3.477489999999989,-1.0
47.0,67.29478,71.450096,7.0,4.155315999999999,-1.0
299.0,71.450096,274.62634,-108.0,-156.82375599999997,-1.0
301.0,274.62634,277.67328,2.0,3.0469399999999496,-1.0
297.0,277.67328,277.45486,-4.0,-0.21841999999998052,-1.0
313.0,277.45486,277.79047,16.0,0.33561000000003105,-1.0
291.0,277.79047,277.17175,-22.0,-0.618720000000053,-1.0
301.0,277.17175,277.57492,10.0,0.40317000000004555,-1.0
302.0,277.57492,277.6056,1.0,0.030679999999961183,-1.0
292.0,277.6056,277.22586,-10.0,-0.37973999999996977,-1.0
243.0,277.22586,251.34465,-49.0,-25.88121000000001,-1.0
250.0,251.34465,246.75328,7.0,-4.5913699999999835,-1.0
228.0,246.75328,230.25311,-22.0,-16.500170000000026,-1.0
233.0,230.25311,223.79341,5.0,-6.459699999999998,-1.0
239.0,223.79341,222.96504,6.0,-0.8283700000000067,-1.0
225.0,222.96504,215.01965,-14.0,-7.945389999999975,-1.0
238.0,215.01965,218.51741,13.0,3.4977599999999995,-1.0
244.0,218.51741,224.39922,6.0,5.8818100000000015,-1.0
234.0,224.39922,220.53156,-10.0,-3.8676600000000008,-1.0
249.0,220.53156,229.7216,15.0,9.190039999999982,-1.0
72.0,229.7216,80.966835,-177.0,-148.754765,-1.0
69.0,80.966835,71.79644,-3.0,-9.170394999999985,-1.0
59.0,71.79644,66.17301,-10.0,-5.623429999999985,-1.0
67.0,66.17301,64.35207,8.0,-1.8209400000000073,-1.0
65.0,64.35207,64.18159,-2.0,-0.17047999999999774,-1.0
63.0,64.18159,61.727676,-2.0,-2.4539139999999975,-1.0
79.0,61.727676,75.148994,16.0,13.421318,-1.0
66.0,75.148994,74.136185,-13.0,-1.0128090000000043,-1.0
70.0,74.136185,78.2679,4.0,4.131715,-1.0
232.0,78.2679,229.39674,162.0,151.12884,-1.0
237.0,229.39674,239.64397,5.0,10.247230000000002,-1.0
232.0,239.64397,234.55515,-5.0,-5.088819999999998,-1.0
246.0,234.55515,239.654,14.0,5.098849999999999,-1.0
229.0,239.654,226.97206,-17.0,-12.681939999999997,-1.0
255.0,226.97206,239.34993,26.0,12.377870000000001,-1.0
226.0,239.34993,223.67331,-29.0,-15.676620000000014,-1.0
233.0,223.67331,219.1764,7.0,-4.496909999999957,-1.0
257.0,219.1764,235.90826,24.0,16.73186000000001,-1.0
250.0,235.90826,241.92125,-7.0,6.012989999999974,-1.0
103.0,241.92125,106.95123,-147.0,-134.97001999999998,-1.0
100.0,106.95123,96.49859,-3.0,-10.452639999999974,-1.0
82.0,96.49859,88.70161,-18.0,-7.796979999999962,-1.0
107.0,88.70161,110.19775,25.0,21.496139999999997,-1.0
85.0,110.19775,97.49384,-22.0,-12.703910000000008,-1.0
94.0,97.49384,102.855606,9.0,5.361765999999989,-1.0
200.0,102.855606,202.5637,106.0,99.70809400000002,-1.0
194.0,202.5637,195.21077,-6.0,-7.352930000000015,-1.0
220.0,195.21077,205.06712,26.0,9.856349999999992,-1.0
207.0,205.06712,200.54317,-13.0,-4.5239500000000135,-1.0
199.0,200.54317,194.53963,-8.0,-6.003540000000044,-1.0
209.0,194.53963,197.62022,10.0,3.080590000000001,-1.0
204.0,197.62022,195.5645,-5.0,-2.055719999999951,-1.0
212.0,195.5645,199.35744,8.0,3.7929399999999873,-1.0
193.0,199.35744,189.92018,-19.0,-9.437260000000038,-1.0
158.0,189.92018,168.17906,-35.0,-21.741120000000024,-1.0
146.0,168.17906,156.23454,-12.0,-11.944520000000011,-1.0
149.0,156.23454,152.43626,3.0,-3.798279999999977,-1.0
147.0,152.43626,150.64268,-2.0,-1.79358000000002,-1.0
146.0,150.64268,152.3755,-1.0,1.7328199999999754,-1.0
148.0,152.3755,156.29509,2.0,3.9195899999999995,-1.0
135.0,156.29509,154.23964,-13.0,-2.0554499999999507,-1.0
310.0,154.23964,277.2868,175.0,123.04716000000002,-1.0
301.0,277.2868,277.5861,-9.0,0.2992999999999597,-1.0
302.0,277.5861,277.60565,1.0,0.019550000000037926,-1.0
305.0,277.60565,277.67264,3.0,0.06698999999997568,-1.0
320.0,277.67264,277.8507,15.0,0.17806000000001632,-1.0
320.0,277.8507,277.8513,0.0,0.0005999999999630745,-1.0
22.0,277.8513,64.01069,62.0,146.15939000000003,-1.0
21.0,64.01069,36.784676,-1.0,-27.22601400000002,-1.0
24.0,36.784676,37.09404,3.0,0.3093640000000022,-1.0
12.0,37.09404,,-12.0,,-1.0
