outcome_true,outcome_pre,outcome_pre_shifted,signed_diff_true,signed_diff_pre,is_oddball
213.0,149.7649,149.76321,-20.0,-0.00169000000005326,0.0
240.0,149.76321,149.7652,27.0,0.0019900000000063756,0.0
252.0,149.7652,149.7656,12.0,0.0004000000000132786,0.0
250.0,149.7656,149.76553,-2.0,-6.999999999379725e-05,0.0
235.0,149.76553,149.76498,-15.0,-0.0005499999999756255,0.0
342.0,149.76498,149.76659,107.0,0.0016099999999994452,1.0
195.0,149.76659,149.7583,-147.0,-0.00828999999998814,0.0
185.0,149.7583,149.75037,-10.0,-0.007929999999987558,0.0
178.0,149.75037,149.73859,-7.0,-0.01178000000004431,0.0
179.0,149.73859,149.7408,1.0,0.002210000000019363,0.0
180.0,149.7408,149.7428,1.0,0.001999999999981128,0.0
160.0,149.7428,149.62099,-20.0,-0.12180999999998221,0.0
162.0,149.62099,149.6474,2.0,0.02640999999999849,0.0
174.0,149.6474,149.72736,12.0,0.07995999999999981,0.0
192.0,149.72736,149.75659,18.0,0.029229999999984102,0.0
156.0,149.75659,149.54845,-36.0,-0.20813999999995758,0.0
248.0,149.54845,149.76541,92.0,0.21696000000000026,1.0
192.0,149.76541,149.75658,-56.0,-0.008829999999989013,0.0
147.0,149.75658,149.21039,-45.0,-0.5461900000000242,0.0
175.0,149.21039,149.73022,28.0,0.5198300000000131,0.0
186.0,149.73022,149.75153,11.0,0.021309999999999718,0.0
175.0,149.75153,149.73056,-11.0,-0.020970000000033906,0.0
195.0,149.73056,149.7583,20.0,0.027739999999994325,0.0
203.0,149.7583,149.76126,8.0,0.002960000000001628,0.0
216.0,149.76126,149.7636,13.0,0.0023400000000037835,0.0
202.0,149.7636,149.76099,-14.0,-0.00261000000000422,0.0
199.0,149.76099,149.76001,-3.0,-0.0009800000000268483,0.0
212.0,149.76001,149.76308,13.0,0.003070000000008122,0.0
191.0,149.76308,149.7559,-21.0,-0.007180000000005293,0.0
187.0,149.7559,149.75256,-4.0,-0.0033399999999801366,0.0
144.0,149.75256,149.00395,-43.0,-0.7486099999999851,0.0
336.0,149.00395,149.7664,-168.0,0.7624500000000012,1.0
142.0,149.7664,148.82428,166.0,-0.9421200000000454,0.0
143.0,148.82428,148.9176,1.0,0.09332000000000562,0.0
153.0,148.9176,149.4668,10.0,0.5492000000000132,0.0
145.0,149.4668,149.08167,-8.0,-0.38513000000000375,0.0
136.0,149.08167,148.00943,-9.0,-1.0722399999999652,0.0
168.0,148.00943,149.69669,32.0,1.6872599999999807,0.0
349.0,149.69669,149.76648,-179.0,0.06979000000001179,1.0
145.0,149.76648,149.07935,156.0,-0.6871300000000247,0.0
157.0,149.07935,149.56976,12.0,0.4904099999999971,0.0
155.0,149.56976,149.52579,-2.0,-0.04397000000000162,0.0
132.0,149.52579,147.16019,-23.0,-2.365599999999972,0.0
126.0,147.16019,145.19635,-6.0,-1.9638400000000047,0.0
131.0,145.19635,146.57996,5.0,1.3836100000000044,0.0
136.0,146.57996,147.66043,5.0,1.0804699999999912,0.0
94.0,147.66043,118.650406,-42.0,-29.010023999999987,0.0
138.0,118.650406,141.28494,44.0,22.634534000000002,0.0
110.0,141.28494,135.7984,-28.0,-5.486539999999991,0.0
111.0,135.7984,126.73584,1.0,-9.062559999999962,0.0
113.0,126.73584,131.23257,2.0,4.496730000000014,0.0
250.0,131.23257,149.72928,137.0,18.49670999999998,1.0
106.0,149.72928,127.1202,-144.0,-22.609080000000006,0.0
88.0,127.1202,102.43581,-18.0,-24.684390000000008,0.0
100.0,102.43581,120.87963,12.0,18.443820000000002,0.0
99.0,120.87963,107.03973,-1.0,-13.8399,0.0
95.0,107.03973,131.54883,-4.0,24.509100000000004,0.0
136.0,131.54883,123.51619,41.0,-8.032640000000015,0.0
112.0,123.51619,148.6163,-24.0,25.10011,0.0
89.0,148.6163,116.05805,-23.0,-32.55824999999999,0.0
234.0,116.05805,147.15057,145.0,31.092519999999993,1.0
131.0,147.15057,147.60559,-103.0,0.45502000000001885,0.0
131.0,147.60559,146.99623,0.0,-0.6093600000000379,0.0
92.0,146.99623,117.617645,-39.0,-29.378584999999987,0.0
67.0,117.617645,92.66802,-25.0,-24.94962499999997,0.0
52.0,92.66802,68.11336,-15.0,-24.554660000000013,0.0
84.0,68.11336,90.35407,32.0,22.240709999999993,0.0
87.0,90.35407,,3.0,,0.0
