distMean_true,outcome_true,outcome_pre,is_oddball
59.0,73.0,89.86627,-1.0
59.0,67.0,103.234055,-1.0
59.0,67.0,111.789,-1.0
59.0,60.0,118.101456,-1.0
59.0,62.0,118.5157,-1.0
59.0,59.0,119.693726,-1.0
59.0,60.0,118.82553,-1.0
59.0,72.0,118.96156,-1.0
287.0,278.0,123.034805,-1.0
287.0,283.0,285.49173,-1.0
287.0,291.0,286.74228,-1.0
287.0,290.0,283.7772,-1.0
287.0,293.0,274.34128,-1.0
287.0,296.0,267.6861,-1.0
287.0,285.0,265.00848,-1.0
43.0,32.0,258.03476,-1.0
43.0,46.0,42.20447,-1.0
43.0,52.0,46.32019,-1.0
43.0,49.0,59.77174,-1.0
43.0,45.0,71.22122,-1.0
43.0,56.0,77.0186,-1.0
43.0,61.0,85.1138,-1.0
43.0,41.0,92.54457,-1.0
43.0,34.0,94.55995,-1.0
43.0,34.0,97.273346,-1.0
43.0,56.0,100.22479,-1.0
43.0,33.0,112.21066,-1.0
43.0,40.0,101.45708,-1.0
43.0,34.0,101.93872,-1.0
215.0,211.0,95.40834,-1.0
215.0,209.0,219.91847,-1.0
215.0,211.0,214.42155,-1.0
215.0,233.0,211.69899,-1.0
215.0,228.0,221.63182,-1.0
215.0,209.0,219.23366,-1.0
215.0,206.0,207.97757,-1.0
215.0,228.0,204.765,-1.0
215.0,214.0,218.30424,-1.0
215.0,189.0,210.83034,-1.0
215.0,194.0,192.89555,-1.0
215.0,225.0,192.60246,-1.0
215.0,227.0,213.41066,-1.0
67.0,73.0,216.72533,-1.0
67.0,83.0,66.61333,-1.0
67.0,70.0,80.74742,-1.0
67.0,61.0,77.45581,-1.0
67.0,62.0,79.70242,-1.0
67.0,57.0,86.13785,-1.0
67.0,57.0,86.541824,-1.0
67.0,77.0,91.6129,-1.0
67.0,71.0,108.61438,-1.0
67.0,72.0,116.41455,-1.0
67.0,73.0,121.579956,-1.0
67.0,54.0,123.9664,-1.0
287.0,300.0,117.321365,-1.0
287.0,276.0,292.51938,-1.0
287.0,283.0,282.31534,-1.0
287.0,284.0,278.473,-1.0
287.0,287.0,268.82828,-1.0
287.0,285.0,261.8454,-1.0
287.0,283.0,256.70798,-1.0
287.0,288.0,253.47665,-1.0
287.0,276.0,255.0375,-1.0
287.0,275.0,249.83696,-1.0
287.0,299.0,247.6157,-1.0
287.0,288.0,262.52255,-1.0
287.0,302.0,261.19357,-1.0
39.0,17.0,268.208,-1.0
39.0,42.0,41.27828,-1.0
39.0,15.0,44.32403,-1.0
39.0,37.0,38.047424,-1.0
39.0,32.0,50.11358,-1.0
39.0,46.0,54.638763,-1.0
39.0,48.0,70.87883,-1.0
39.0,50.0,78.473785,-1.0
39.0,42.0,82.63464,-1.0
39.0,50.0,83.002396,-1.0
183.0,188.0,92.022125,-1.0
183.0,178.0,195.65535,-1.0
183.0,169.0,186.85101,-1.0
183.0,194.0,175.23335,-1.0
183.0,190.0,184.89836,-1.0
91.0,82.0,182.42445,-1.0
91.0,92.0,89.10722,-1.0
91.0,91.0,96.85449,-1.0
91.0,99.0,101.42543,-1.0
91.0,99.0,112.09393,-1.0
91.0,80.0,119.53638,-1.0
91.0,108.0,118.799255,-1.0
91.0,96.0,134.10078,-1.0
192.0,188.0,133.59134,-1.0
192.0,197.0,186.43176,-1.0
192.0,184.0,194.24156,-1.0
192.0,189.0,182.94572,-1.0
192.0,182.0,183.04478,-1.0
192.0,186.0,179.77977,-1.0
192.0,197.0,181.56905,-1.0
192.0,193.0,187.76582,-1.0
192.0,209.0,185.77304,-1.0
192.0,197.0,197.55565,-1.0
281.0,273.0,189.61511,-1.0
281.0,277.0,262.1182,-1.0
281.0,268.0,276.80862,-1.0
281.0,270.0,268.03488,-1.0
281.0,269.0,257.118,-1.0
281.0,274.0,248.75404,-1.0
281.0,259.0,246.70491,-1.0
281.0,276.0,239.79395,-1.0
114.0,116.0,245.99573,-1.0
114.0,110.0,115.87518,-1.0
114.0,110.0,113.998505,-1.0
114.0,114.0,112.74631,-1.0
114.0,110.0,117.267944,-1.0
114.0,97.0,122.7126,-1.0
114.0,99.0,121.24211,-1.0
114.0,136.0,122.310974,-1.0
114.0,118.0,141.52437,-1.0
114.0,128.0,139.85655,-1.0
114.0,132.0,147.81322,-1.0
114.0,109.0,151.2618,-1.0
114.0,113.0,141.71413,-1.0
114.0,106.0,144.65779,-1.0
114.0,125.0,142.22383,-1.0
21.0,33.0,150.21484,-1.0
21.0,26.0,59.401432,-1.0
21.0,26.0,38.17716,-1.0
21.0,29.0,39.707478,-1.0
21.0,18.0,44.475494,-1.0
21.0,29.0,42.840862,-1.0
21.0,10.0,49.02804,-1.0
21.0,43.0,42.79421,-1.0
262.0,260.0,60.405704,-1.0
262.0,259.0,248.14551,-1.0
262.0,273.0,262.54404,-1.0
262.0,258.0,272.4681,-1.0
262.0,255.0,262.30856,-1.0
262.0,265.0,251.13068,-1.0
262.0,255.0,246.78539,-1.0
118.0,113.0,238.97905,-1.0
118.0,130.0,109.52754,-1.0
118.0,117.0,128.64096,-1.0
118.0,107.0,119.444275,-1.0
118.0,127.0,119.1926,-1.0
220.0,220.0,132.05997,-1.0
220.0,239.0,218.92061,-1.0
220.0,207.0,235.5191,-1.0
