distMean_true,outcome_true,outcome_pre,is_oddball
205.0,210.0,197.59299,0.0
212.0,198.0,201.69435,0.0
220.0,203.0,199.82391,0.0
217.0,207.0,200.62946,0.0
222.0,220.0,202.33826,0.0
225.0,225.0,207.32034,0.0
232.0,113.0,212.81154,1.0
223.0,236.0,213.35222,0.0
227.0,233.0,220.12051,0.0
225.0,213.0,226.32343,0.0
225.0,225.0,218.8121,0.0
227.0,231.0,219.07338,0.0
231.0,406.0,222.99518,1.0
231.0,233.0,225.12143,0.0
228.0,219.0,230.25162,0.0
230.0,236.0,223.75327,0.0
234.0,227.0,228.05046,0.0
240.0,234.0,227.26804,0.0
239.0,232.0,229.82799,0.0
248.0,246.0,230.39279,0.0
255.0,262.0,237.05472,0.0
253.0,256.0,246.62305,0.0
250.0,364.0,249.16162,1.0
243.0,243.0,245.47285,0.0
239.0,247.0,242.42523,0.0
238.0,253.0,241.88748,0.0
229.0,227.0,245.00995,0.0
230.0,235.0,235.77536,0.0
240.0,247.0,233.33272,0.0
231.0,221.0,237.77222,0.0
237.0,255.0,229.62982,0.0
227.0,226.0,238.65517,0.0
218.0,211.0,232.14197,0.0
219.0,356.0,222.32623,1.0
217.0,221.0,219.30159,0.0
215.0,208.0,219.26645,0.0
211.0,215.0,213.75076,0.0
212.0,214.0,212.56644,0.0
222.0,217.0,211.87154,0.0
226.0,229.0,212.79797,0.0
233.0,239.0,218.89307,0.0
235.0,225.0,228.84381,0.0
235.0,227.0,227.50674,0.0
231.0,231.0,226.58113,0.0
231.0,262.0,227.75208,0.0
236.0,242.0,240.96616,0.0
245.0,259.0,240.86317,0.0
247.0,243.0,247.07217,0.0
254.0,128.0,243.85828,1.0
252.0,243.0,244.33565,0.0
252.0,259.0,240.99078,0.0
248.0,243.0,247.06107,0.0
243.0,255.0,242.93007,0.0
243.0,244.0,246.5716,0.0
248.0,427.0,243.6124,1.0
241.0,246.0,242.94675,0.0
241.0,248.0,243.23882,0.0
236.0,239.0,242.6188,0.0
234.0,224.0,238.50392,0.0
243.0,221.0,230.73059,0.0
240.0,238.0,224.91028,0.0
235.0,233.0,228.62799,0.0
243.0,259.0,229.60284,0.0
245.0,68.0,241.07959,1.0
236.0,234.0,234.43672,0.0
239.0,246.0,236.65674,0.0
244.0,239.0,240.49362,0.0
252.0,235.0,238.30916,0.0
243.0,418.0,235.1412,1.0
244.0,241.0,235.99313,0.0
242.0,254.0,238.11893,0.0
249.0,244.0,243.9783,0.0
245.0,261.0,242.26668,0.0
249.0,235.0,248.89957,0.0
247.0,241.0,241.37737,0.0
241.0,242.0,239.2948,0.0
243.0,113.0,238.71057,1.0
233.0,251.0,241.45135,0.0
242.0,253.0,244.20451,0.0
237.0,231.0,246.66862,0.0
229.0,226.0,236.86009,0.0
235.0,240.0,229.98807,0.0
240.0,252.0,232.29381,0.0
244.0,260.0,239.7852,0.0
242.0,223.0,246.93457,0.0
245.0,245.0,235.18724,0.0
255.0,241.0,237.5692,0.0
246.0,243.0,237.55211,0.0
242.0,360.0,238.3096,1.0
252.0,249.0,235.3744,0.0
244.0,234.0,240.40958,0.0
236.0,241.0,235.11446,0.0
244.0,253.0,235.7293,0.0
244.0,241.0,241.97997,0.0
245.0,236.0,240.18347,0.0
245.0,235.0,236.61966,0.0
244.0,250.0,234.09314,0.0
243.0,356.0,239.46225,1.0
238.0,248.0,237.41328,0.0
238.0,237.0,240.93324,0.0
233.0,233.0,236.6265,0.0
236.0,238.0,233.00421,0.0
239.0,212.0,233.36292,0.0
235.0,242.0,223.93541,0.0
228.0,225.0,229.79688,0.0
238.0,231.0,226.9614,0.0
230.0,232.0,227.36336,0.0
239.0,241.0,228.27266,0.0
233.0,129.0,233.10266,1.0
223.0,227.0,235.19775,0.0
225.0,221.0,229.62976,0.0
229.0,229.0,223.92914,0.0
238.0,232.0,224.34204,0.0
246.0,258.0,226.57373,0.0
247.0,241.0,239.2297,0.0
238.0,238.0,239.43404,0.0
244.0,247.0,237.54933,0.0
243.0,98.0,240.48193,1.0
246.0,239.0,238.974,0.0
247.0,270.0,238.5225,0.0
244.0,248.0,250.12619,0.0
234.0,218.0,246.5368,0.0
233.0,230.0,232.2712,0.0
240.0,241.0,228.85599,0.0
239.0,225.0,232.34097,0.0
249.0,246.0,227.8555,0.0
259.0,272.0,234.18466,0.0
251.0,242.0,246.64703,0.0
