distMean_true,outcome_true,outcome_pre,is_oddball
87.0,76.0,104.14251,-1.0
87.0,84.0,102.17689,-1.0
87.0,74.0,114.57966,-1.0
87.0,87.0,120.59727,-1.0
87.0,113.0,132.72777,-1.0
87.0,83.0,161.65929,-1.0
263.0,267.0,143.41016,-1.0
263.0,260.0,274.2891,-1.0
263.0,247.0,265.79324,-1.0
263.0,274.0,249.73492,-1.0
263.0,256.0,261.95847,-1.0
149.0,134.0,252.1475,-1.0
149.0,142.0,148.31511,-1.0
149.0,160.0,144.84856,-1.0
149.0,145.0,158.29033,-1.0
149.0,155.0,158.99533,-1.0
149.0,149.0,165.03958,-1.0
149.0,128.0,164.2513,-1.0
149.0,165.0,154.70128,-1.0
149.0,148.0,167.72188,-1.0
149.0,143.0,163.21144,-1.0
149.0,144.0,160.77596,-1.0
159.0,155.0,160.1126,-1.0
159.0,158.0,164.47568,-1.0
159.0,174.0,167.65504,-1.0
159.0,162.0,178.36717,-1.0
159.0,164.0,172.83763,-1.0
159.0,146.0,172.87529,-1.0
159.0,174.0,163.86275,-1.0
159.0,160.0,177.21,-1.0
159.0,165.0,171.19261,-1.0
159.0,161.0,173.16423,-1.0
159.0,155.0,171.34319,-1.0
159.0,160.0,168.27188,-1.0
159.0,149.0,170.41747,-1.0
308.0,294.0,165.8879,-1.0
308.0,303.0,288.5969,-1.0
308.0,310.0,305.02472,-1.0
308.0,311.0,310.59622,-1.0
308.0,286.0,309.09552,-1.0
308.0,310.0,293.86768,-1.0
308.0,300.0,295.34494,-1.0
308.0,318.0,287.8025,-1.0
204.0,228.0,287.71915,-1.0
204.0,198.0,218.96413,-1.0
204.0,195.0,192.93512,-1.0
204.0,212.0,189.30269,-1.0
204.0,190.0,198.48993,-1.0
204.0,194.0,188.19804,-1.0
204.0,208.0,188.28986,-1.0
204.0,210.0,194.64326,-1.0
204.0,206.0,195.74089,-1.0
204.0,215.0,193.98692,-1.0
72.0,82.0,197.79823,-1.0
72.0,55.0,84.295456,-1.0
72.0,81.0,54.734306,-1.0
72.0,56.0,61.572083,-1.0
72.0,59.0,63.451416,-1.0
72.0,87.0,71.28724,-1.0
72.0,68.0,86.70851,-1.0
72.0,64.0,88.78161,-1.0
72.0,67.0,89.26147,-1.0
72.0,82.0,96.27385,-1.0
72.0,62.0,113.44934,-1.0
72.0,92.0,118.22546,-1.0
205.0,195.0,133.54082,-1.0
205.0,199.0,205.98705,-1.0
205.0,206.0,205.93826,-1.0
205.0,198.0,208.03934,-1.0
205.0,204.0,201.4893,-1.0
205.0,213.0,200.46805,-1.0
205.0,194.0,203.47812,-1.0
205.0,202.0,193.42693,-1.0
205.0,212.0,194.45274,-1.0
205.0,197.0,199.26303,-1.0
205.0,204.0,192.45934,-1.0
205.0,203.0,193.58282,-1.0
205.0,197.0,192.7694,-1.0
55.0,48.0,190.1146,-1.0
