distMean_true,outcome_true,outcome_pre,is_oddball
165.0,182.0,155.06102,-1.0
165.0,183.0,172.7816,-1.0
165.0,181.0,179.96243,-1.0
231.0,188.0,181.79152,-1.0
231.0,257.0,182.68434,-1.0
231.0,199.0,254.95448,-1.0
231.0,194.0,213.55498,-1.0
209.0,252.0,203.10463,-1.0
209.0,205.0,241.22047,-1.0
209.0,214.0,212.03151,-1.0
209.0,221.0,207.12901,-1.0
209.0,187.0,205.11406,-1.0
209.0,217.0,193.68195,-1.0
209.0,243.0,194.01707,-1.0
209.0,216.0,219.01897,-1.0
209.0,200.0,210.81743,-1.0
209.0,222.0,201.11415,-1.0
307.0,281.0,199.0097,-1.0
307.0,313.0,279.52402,-1.0
307.0,303.0,308.94986,-1.0
307.0,301.0,307.74713,-1.0
307.0,279.0,303.28824,-1.0
307.0,297.0,286.1734,-1.0
307.0,330.0,281.94186,-1.0
307.0,298.0,287.50217,-1.0
346.0,2.0,280.13593,-1.0
346.0,348.0,28.52533,-1.0
346.0,347.0,268.6288,-1.0
346.0,355.0,323.63428,-1.0
346.0,2.0,331.08585,-1.0
346.0,339.0,39.626026,-1.0
346.0,5.0,268.71716,-1.0
346.0,344.0,28.864485,-1.0
346.0,336.0,265.88852,-1.0
346.0,351.0,323.09702,-1.0
346.0,341.0,331.21506,-1.0
236.0,258.0,331.97958,-1.0
236.0,242.0,296.1184,-1.0
236.0,252.0,255.7696,-1.0
236.0,251.0,247.74055,-1.0
236.0,251.0,243.96063,-1.0
236.0,247.0,241.27864,-1.0
236.0,227.0,237.8326,-1.0
236.0,236.0,231.25029,-1.0
236.0,239.0,228.37032,-1.0
236.0,232.0,225.37944,-1.0
236.0,233.0,220.98901,-1.0
15.0,4.0,216.92719,-1.0
15.0,58.0,24.068062,-1.0
15.0,18.0,31.751207,-1.0
15.0,34.0,23.835588,-1.0
15.0,5.0,27.937105,-1.0
15.0,20.0,23.0619,-1.0
15.0,4.0,28.58341,-1.0
15.0,356.0,30.64976,-1.0
15.0,19.0,274.8906,-1.0
15.0,4.0,25.18899,-1.0
15.0,21.0,16.670439,-1.0
15.0,27.0,16.868528,-1.0
20.0,22.0,18.494282,-1.0
20.0,11.0,21.071554,-1.0
20.0,26.0,22.921316,-1.0
20.0,9.0,32.246357,-1.0
20.0,33.0,38.30814,-1.0
283.0,271.0,47.048073,-1.0
283.0,281.0,271.8691,-1.0
283.0,266.0,286.81238,-1.0
