distMean_true,outcome_true,outcome_pre,is_oddball
253.0,273.0,241.37584,-1.0
253.0,249.0,255.94037,-1.0
253.0,261.0,244.29654,-1.0
253.0,251.0,242.65732,-1.0
253.0,265.0,239.34328,-1.0
253.0,246.0,249.84726,-1.0
175.0,182.0,242.06909,-1.0
175.0,156.0,173.61682,-1.0
175.0,169.0,166.37244,-1.0
175.0,178.0,183.04236,-1.0
175.0,185.0,186.59244,-1.0
72.0,52.0,183.6442,-1.0
72.0,70.0,50.64035,-1.0
72.0,68.0,76.00925,-1.0
72.0,58.0,70.286156,-1.0
72.0,74.0,70.00784,-1.0
72.0,79.0,89.86986,-1.0
72.0,76.0,87.16286,-1.0
72.0,74.0,86.23648,-1.0
72.0,74.0,86.674835,-1.0
72.0,65.0,89.351875,-1.0
57.0,63.0,71.65612,-1.0
57.0,76.0,79.0407,-1.0
57.0,51.0,74.045296,-1.0
57.0,59.0,67.36928,-1.0
57.0,59.0,72.43538,-1.0
57.0,51.0,86.72392,-1.0
57.0,69.0,48.10472,-1.0
57.0,71.0,87.21947,-1.0
57.0,60.0,83.76225,-1.0
57.0,41.0,71.66119,-1.0
57.0,50.0,66.471085,-1.0
57.0,52.0,41.60875,-1.0
57.0,57.0,41.412796,-1.0
57.0,85.0,71.23912,-1.0
21.0,37.0,194.55206,-1.0
21.0,25.0,56.14229,-1.0
21.0,19.0,26.845646,-1.0
21.0,27.0,17.959158,-1.0
21.0,26.0,29.144852,-1.0
21.0,18.0,68.18642,-1.0
21.0,34.0,75.96547,-1.0
21.0,15.0,53.772545,-1.0
21.0,14.0,17.253777,-1.0
21.0,15.0,8.199642,-1.0
21.0,31.0,45.807037,-1.0
320.0,309.0,143.27527,-1.0
320.0,319.0,267.28717,-1.0
320.0,305.0,273.99847,-1.0
320.0,316.0,273.175,-1.0
320.0,335.0,273.87436,-1.0
320.0,324.0,274.26178,-1.0
320.0,316.0,274.12634,-1.0
320.0,314.0,273.88574,-1.0
320.0,309.0,273.79355,-1.0
320.0,315.0,273.49744,-1.0
150.0,154.0,273.83466,-1.0
150.0,147.0,155.2108,-1.0
150.0,154.0,144.9571,-1.0
150.0,150.0,153.67966,-1.0
150.0,159.0,153.23575,-1.0
150.0,138.0,159.74634,-1.0
150.0,147.0,146.23694,-1.0
150.0,160.0,167.7864,-1.0
221.0,218.0,175.27055,-1.0
221.0,218.0,203.85565,-1.0
221.0,216.0,224.45993,-1.0
221.0,217.0,209.94821,-1.0
221.0,220.0,201.08272,-1.0
221.0,224.0,198.7572,-1.0
221.0,230.0,208.09973,-1.0
131.0,129.0,211.54526,-1.0
131.0,138.0,128.00403,-1.0
131.0,129.0,138.69363,-1.0
131.0,130.0,136.78189,-1.0
131.0,127.0,145.38803,-1.0
131.0,134.0,135.0471,-1.0
242.0,250.0,147.91402,-1.0
242.0,251.0,227.43617,-1.0
242.0,251.0,253.19473,-1.0
242.0,245.0,247.69775,-1.0
242.0,239.0,238.07242,-1.0
242.0,243.0,226.55011,-1.0
242.0,241.0,229.6925,-1.0
242.0,242.0,231.06136,-1.0
49.0,44.0,229.95358,-1.0
49.0,50.0,56.599747,-1.0
49.0,44.0,53.780266,-1.0
49.0,40.0,31.293144,-1.0
49.0,63.0,41.7984,-1.0
49.0,59.0,66.99326,-1.0
49.0,58.0,152.6123,-1.0
49.0,39.0,81.18843,-1.0
227.0,228.0,51.024208,-1.0
227.0,211.0,201.31873,-1.0
227.0,198.0,248.24423,-1.0
201.0,211.0,201.67459,-1.0
201.0,198.0,210.0501,-1.0
201.0,215.0,190.83228,-1.0
201.0,193.0,207.5188,-1.0
201.0,199.0,190.75894,-1.0
201.0,189.0,190.69719,-1.0
25.0,34.0,187.45718,-1.0
25.0,35.0,41.647232,-1.0
25.0,32.0,37.977493,-1.0
25.0,20.0,26.450983,-1.0
25.0,20.0,17.4045,-1.0
25.0,25.0,23.727085,-1.0
25.0,18.0,67.96014,-1.0
221.0,240.0,76.575134,-1.0
221.0,227.0,220.63503,-1.0
221.0,219.0,254.21857,-1.0
221.0,203.0,220.69487,-1.0
221.0,223.0,202.76765,-1.0
221.0,227.0,199.37927,-1.0
221.0,222.0,217.72606,-1.0
221.0,212.0,206.1503,-1.0
221.0,232.0,195.57141,-1.0
221.0,233.0,208.22707,-1.0
221.0,215.0,219.44518,-1.0
221.0,235.0,202.04156,-1.0
221.0,209.0,204.5971,-1.0
221.0,245.0,201.73018,-1.0
39.0,37.0,218.02548,-1.0
39.0,21.0,49.759293,-1.0
39.0,44.0,19.877949,-1.0
39.0,37.0,59.153316,-1.0
39.0,32.0,49.14971,-1.0
39.0,54.0,34.898018,-1.0
39.0,25.0,74.2112,-1.0
94.0,79.0,6.8750205,-1.0
94.0,95.0,162.95787,-1.0
94.0,88.0,94.91821,-1.0
273.0,278.0,103.05931,-1.0
273.0,271.0,245.31454,-1.0
273.0,275.0,264.32016,-1.0
273.0,281.0,264.39856,-1.0
273.0,298.0,267.06732,-1.0
273.0,280.0,271.86688,-1.0
273.0,268.0,266.94183,-1.0
273.0,280.0,260.45862,-1.0
273.0,270.0,265.23657,-1.0
273.0,285.0,260.48676,-1.0
273.0,267.0,266.7577,-1.0
273.0,271.0,258.88208,-1.0
121.0,112.0,259.49655,-1.0
121.0,124.0,111.41239,-1.0
121.0,111.0,113.9393,-1.0
121.0,110.0,126.98215,-1.0
121.0,133.0,122.03595,-1.0
121.0,122.0,144.18886,-1.0
121.0,122.0,125.90223,-1.0
121.0,106.0,141.36023,-1.0
121.0,123.0,123.40867,-1.0
121.0,122.0,137.80676,-1.0
219.0,203.0,151.29955,-1.0
219.0,226.0,203.42313,-1.0
219.0,230.0,229.84387,-1.0
219.0,214.0,215.34766,-1.0
219.0,228.0,204.0318,-1.0
219.0,213.0,206.89209,-1.0
219.0,223.0,200.98895,-1.0
219.0,228.0,202.82324,-1.0
219.0,210.0,208.54858,-1.0
219.0,230.0,200.10382,-1.0
219.0,213.0,204.66083,-1.0
219.0,218.0,202.3676,-1.0
219.0,230.0,201.10637,-1.0
219.0,234.0,205.61243,-1.0
236.0,230.0,217.26955,-1.0
236.0,242.0,211.8024,-1.0
236.0,251.0,213.52359,-1.0
236.0,229.0,229.09619,-1.0
136.0,143.0,220.5241,-1.0
136.0,138.0,138.29298,-1.0
136.0,117.0,138.65445,-1.0
136.0,152.0,130.35437,-1.0
136.0,143.0,153.73395,-1.0
136.0,142.0,146.61374,-1.0
136.0,125.0,150.23102,-1.0
91.0,97.0,145.96947,-1.0
91.0,115.0,107.891914,-1.0
91.0,97.0,156.95616,-1.0
91.0,98.0,108.682724,-1.0
91.0,84.0,90.57601,-1.0
91.0,85.0,84.47476,-1.0
91.0,94.0,104.10524,-1.0
91.0,96.0,97.47817,-1.0
91.0,104.0,108.091064,-1.0
91.0,68.0,113.02099,-1.0
53.0,68.0,71.34131,-1.0
53.0,49.0,85.87608,-1.0
53.0,73.0,49.02903,-1.0
53.0,50.0,83.63169,-1.0
53.0,44.0,85.0309,-1.0
53.0,60.0,44.0142,-1.0
53.0,59.0,79.93521,-1.0
53.0,51.0,65.19531,-1.0
53.0,60.0,52.652603,-1.0
53.0,49.0,74.555725,-1.0
53.0,50.0,44.5463,-1.0
53.0,57.0,57.552795,-1.0
53.0,47.0,61.085667,-1.0
53.0,52.0,53.334816,-1.0
79.0,87.0,51.029034,-1.0
79.0,73.0,117.669556,-1.0
79.0,97.0,125.11575,-1.0
79.0,76.0,108.10961,-1.0
79.0,78.0,106.00484,-1.0
79.0,94.0,92.464134,-1.0
79.0,98.0,117.35051,-1.0
79.0,78.0,113.95394,-1.0
79.0,60.0,92.81162,-1.0
79.0,80.0,63.177696,-1.0
192.0,193.0,90.62857,-1.0
192.0,197.0,216.7781,-1.0
192.0,203.0,221.06569,-1.0
192.0,190.0,203.07329,-1.0
192.0,182.0,188.9616,-1.0
192.0,193.0,189.55348,-1.0
192.0,206.0,190.78331,-1.0
192.0,201.0,196.224,-1.0
192.0,187.0,195.64732,-1.0
